,File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_buggy
613,contrib/nanoflann/examples/pointcloud_example.cpp,5a25390,2.0,9.0,1.0,28.0,79.0,43.0,1.0,1.0,1.0,1.0,12.0,2.0,9.0,1.0,0.0,,7.0,148.0,28.0,76.0,32.0,34.0,43.0,0.0,3.0,,,46.0,58.0,26.0,0.0,32.0,,,,,3.0,3.0,3.0,3.0,1.0,0.57,10.0,10.0,10.0,9.0,1.0
614,src/reduced_basis/rb_scm_evaluation.C,5a25390,0.0,0.0,0.0,115.0,387.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,602.0,6.0,0.0,0.0,0.0,18.0,576.0,16.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
615,src/reduced_basis/derived_rb_evaluation.C,5a25390,3.0,20.0,1.0,33.0,117.0,21.0,3.0,3.0,3.0,1.0,24.0,3.0,20.0,1.0,0.0,,5.0,168.0,33.0,114.0,33.0,51.0,21.0,0.0,3.0,,,54.0,74.0,22.0,0.0,52.0,,,,,6.0,6.0,6.0,1.0,3.0,0.18,15.0,15.0,15.0,5.0,1.0
616,contrib/nanoflann/perf-tests/flann/test_flann.cpp,5a25390,4.0,19.0,2.0,29.0,99.0,37.0,4.0,4.0,4.0,1.0,25.0,4.0,19.0,2.0,0.0,,4.0,164.0,29.0,89.0,32.0,53.0,37.0,1.0,10.0,,,63.0,79.0,31.0,0.0,48.0,,,,,6.0,6.0,6.0,1.0,2.0,0.42,14.0,14.0,14.0,4.0,1.0
617,examples/reduced_basis/reduced_basis_ex3/reduced_basis_ex3.C,5a25390,29.0,80.0,43.0,39.0,91.0,66.0,1.0,1.0,1.0,1.0,146.0,1.0,5.0,3.0,0.0,,1.0,190.0,11.0,6.0,2.0,1.0,26.0,136.0,20.0,,,3.0,5.0,3.0,0.0,2.0,,,,,1.0,1.0,1.0,1.0,0.0,4.33,1.0,1.0,1.0,1.0,1.0
618,examples/adjoints/adjoints_ex1/adjoints_ex1.C,5a25390,22.0,62.0,16.0,115.0,282.0,127.0,2.0,2.0,2.0,1.0,99.0,5.0,20.0,3.0,0.0,,4.0,520.0,44.0,81.0,14.0,54.0,78.0,296.0,26.0,,,50.0,58.0,11.0,0.0,47.0,,,,,3.0,3.0,3.0,1.0,1.0,0.96,7.0,7.0,7.0,4.0,1.0
619,examples/systems_of_equations/systems_of_equations_ex2/systems_of_equations_ex2.C,5a25390,50.0,136.0,119.0,116.0,297.0,279.0,12.0,12.0,13.0,3.0,290.0,49.0,129.0,119.0,0.0,,2.0,664.0,114.0,260.0,75.0,198.0,278.0,15.0,25.0,,,182.0,206.0,74.0,1.0,131.0,,,,,19.0,19.0,19.0,5.0,6.0,1.07,24.0,24.0,25.0,6.0,1.0
620,src/mesh/unstructured_mesh.C,5a25390,13.0,65.0,18.0,198.0,724.0,223.0,10.0,10.0,11.0,1.0,96.0,12.0,52.0,15.0,0.0,,10.0,1133.0,179.0,522.0,79.0,352.0,172.0,218.0,58.0,,,215.0,311.0,61.0,3.0,247.0,,,,,29.0,29.0,35.0,7.0,7.0,0.33,95.0,95.0,112.0,16.0,1.0
621,src/reduced_basis/derived_rb_evaluation.C,5a25390,7.0,35.0,6.0,191.0,794.0,153.0,6.0,6.0,6.0,1.0,49.0,7.0,35.0,6.0,0.0,,22.0,1132.0,191.0,778.0,192.0,450.0,153.0,1.0,15.0,,,469.0,587.0,163.0,1.0,423.0,,,,,26.0,26.0,26.0,1.0,4.0,0.20,131.0,131.0,131.0,22.0,1.0
622,src/reduced_basis/rb_evaluation.C,5a25390,7.0,35.0,6.0,191.0,794.0,153.0,6.0,6.0,6.0,1.0,49.0,7.0,35.0,6.0,0.0,,22.0,1132.0,191.0,778.0,192.0,450.0,153.0,1.0,15.0,,,469.0,587.0,163.0,1.0,423.0,,,,,26.0,26.0,26.0,1.0,4.0,0.20,131.0,131.0,131.0,22.0,1.0
623,src/reduced_basis/transient_rb_evaluation.C,5a25390,7.0,35.0,6.0,191.0,794.0,153.0,6.0,6.0,6.0,1.0,49.0,7.0,35.0,6.0,0.0,,22.0,1132.0,191.0,778.0,192.0,450.0,153.0,1.0,15.0,,,469.0,587.0,163.0,1.0,423.0,,,,,26.0,26.0,26.0,1.0,4.0,0.20,131.0,131.0,131.0,22.0,1.0
624,examples/fem_system/fem_system_ex1/fem_system_ex1.C,5a25390,42.0,174.0,60.0,51.0,189.0,84.0,1.0,1.0,1.0,1.0,270.0,3.0,6.0,4.0,0.0,,1.0,318.0,12.0,7.0,2.0,2.0,28.0,254.0,21.0,,,4.0,6.0,3.0,0.0,3.0,,,,,1.0,1.0,1.0,1.0,0.0,4.00,1.0,1.0,1.0,1.0,1.0
625,examples/miscellaneous/miscellaneous_ex4/miscellaneous_ex4.C,5a25390,32.0,86.0,68.0,79.0,201.0,182.0,1.0,1.0,1.0,1.0,184.0,1.0,5.0,2.0,0.0,,2.0,458.0,18.0,13.0,6.0,2.0,50.0,350.0,33.0,,,5.0,8.0,5.0,0.0,3.0,,,,,1.0,1.0,1.0,1.0,0.0,3.85,2.0,2.0,2.0,2.0,1.0
626,src/mesh/ensight_io.C,5a25390,8.0,28.0,2.0,157.0,411.0,39.0,5.0,4.0,5.0,1.0,38.0,8.0,28.0,2.0,0.0,,14.0,606.0,157.0,391.0,122.0,274.0,39.0,4.0,16.0,,,297.0,362.0,114.0,12.0,236.0,,,,,14.0,13.0,20.0,6.0,4.0,0.10,64.0,52.0,72.0,19.0,1.0
627,src/base/dof_map_constraints.C,5a25390,1.0,23.0,2.0,547.0,2200.0,486.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,,2.0,3173.0,31.0,32.0,23.0,3.0,31.0,3039.0,121.0,,,9.0,16.0,11.0,0.0,5.0,,,,,3.0,3.0,3.0,1.0,2.0,0.97,4.0,4.0,4.0,2.0,1.0
628,src/systems/equation_systems.C,5a25390,9.0,28.0,9.0,306.0,709.0,248.0,4.0,4.0,5.0,1.0,45.0,8.0,23.0,8.0,0.0,,25.0,1249.0,285.0,585.0,178.0,381.0,219.0,140.0,34.0,,,360.0,473.0,164.0,22.0,287.0,,,,,22.0,22.0,22.0,5.0,6.0,0.37,112.0,109.0,120.0,38.0,1.0
629,src/utils/perf_log.C,5a25390,7.0,35.0,8.0,127.0,429.0,109.0,4.0,4.0,4.0,1.0,49.0,7.0,34.0,8.0,0.0,,12.0,664.0,127.0,411.0,72.0,316.0,109.0,4.0,14.0,,,142.0,188.0,55.0,0.0,133.0,,,,,12.0,12.0,13.0,4.0,5.0,0.27,46.0,46.0,47.0,15.0,1.0
630,src/mesh/xdr_mgf.C,5a25390,19.0,49.0,9.0,117.0,250.0,62.0,6.0,6.0,7.0,1.0,75.0,14.0,32.0,6.0,0.0,,5.0,421.0,91.0,164.0,22.0,96.0,48.0,109.0,15.0,,,76.0,113.0,20.0,0.0,93.0,,,,,15.0,13.0,16.0,1.0,3.0,0.29,32.0,28.0,33.0,5.0,1.0
631,src/reduced_basis/rb_eim_evaluation.C,5a25390,5.0,21.0,3.0,94.0,305.0,52.0,4.0,4.0,4.0,1.0,29.0,5.0,21.0,3.0,0.0,,14.0,450.0,94.0,300.0,71.0,175.0,52.0,0.0,5.0,,,185.0,234.0,61.0,0.0,173.0,,,,,14.0,14.0,14.0,3.0,3.0,0.17,52.0,52.0,53.0,16.0,1.0
632,src/reduced_basis/transient_rb_construction.C,5a25390,8.0,35.0,5.0,334.0,1304.0,305.0,5.0,5.0,5.0,1.0,48.0,7.0,32.0,4.0,0.0,,36.0,1907.0,304.0,1153.0,224.0,716.0,258.0,182.0,35.0,,,601.0,783.0,183.0,1.0,599.0,,,,,34.0,34.0,37.0,5.0,7.0,0.22,185.0,185.0,192.0,40.0,1.0
633,contrib/nanoflann/tests/gtest-1.6.0/fused-src/gtest/gtest_main.cc,5a25390,1.0,5.0,0.0,4.0,7.0,28.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,0.0,,1.0,39.0,4.0,5.0,1.0,3.0,28.0,0.0,2.0,,,3.0,4.0,1.0,0.0,3.0,,,,,1.0,1.0,1.0,1.0,0.0,5.60,1.0,1.0,1.0,1.0,1.0
634,examples/adaptivity/adaptivity_ex3/adaptivity_ex3.C,5a25390,27.0,82.0,59.0,139.0,367.0,306.0,4.0,4.0,4.0,1.0,165.0,5.0,16.0,7.0,0.0,,4.0,796.0,49.0,78.0,37.0,38.0,97.0,555.0,39.0,,,34.0,47.0,24.0,0.0,23.0,,,,,9.0,9.0,9.0,1.0,2.0,1.24,17.0,17.0,17.0,4.0,1.0
635,examples/reduced_basis/reduced_basis_ex3/reduced_basis_ex3.C,2e6c417,29.0,80.0,43.0,39.0,92.0,66.0,1.0,1.0,1.0,1.0,146.0,1.0,5.0,3.0,0.0,,1.0,191.0,11.0,6.0,2.0,1.0,26.0,136.0,21.0,,,3.0,5.0,3.0,0.0,2.0,,,,,1.0,1.0,1.0,1.0,0.0,4.33,1.0,1.0,1.0,1.0,0.0
636,examples/fem_system/fem_system_ex1/fem_system_ex1.C,2e6c417,42.0,171.0,60.0,51.0,186.0,85.0,1.0,1.0,1.0,1.0,267.0,3.0,6.0,4.0,0.0,,1.0,316.0,12.0,7.0,2.0,2.0,29.0,251.0,21.0,,,4.0,6.0,3.0,0.0,3.0,,,,,1.0,1.0,1.0,1.0,0.0,4.14,1.0,1.0,1.0,1.0,0.0
637,examples/adaptivity/adaptivity_ex3/adaptivity_ex3.C,2e6c417,27.0,82.0,59.0,139.0,368.0,306.0,4.0,4.0,4.0,1.0,165.0,5.0,16.0,7.0,0.0,,4.0,797.0,49.0,78.0,37.0,38.0,97.0,555.0,40.0,,,34.0,47.0,24.0,0.0,23.0,,,,,9.0,9.0,9.0,1.0,2.0,1.24,17.0,17.0,17.0,4.0,0.0
638,examples/reduced_basis/reduced_basis_ex2/reduced_basis_ex2.C,2e6c417,35.0,107.0,52.0,47.0,124.0,91.0,1.0,1.0,1.0,1.0,188.0,1.0,5.0,3.0,0.0,,1.0,255.0,13.0,6.0,2.0,1.0,42.0,178.0,26.0,,,3.0,5.0,3.0,0.0,2.0,,,,,1.0,1.0,1.0,1.0,0.0,7.00,1.0,1.0,1.0,1.0,0.0
639,src/reduced_basis/rb_eim_construction.C,2e6c417,5.0,22.0,4.0,123.0,463.0,100.0,3.0,3.0,3.0,1.0,31.0,5.0,22.0,4.0,0.0,,20.0,682.0,123.0,437.0,82.0,262.0,100.0,2.0,24.0,,,228.0,294.0,67.0,2.0,225.0,,,,,12.0,12.0,13.0,4.0,5.0,0.23,65.0,64.0,66.0,26.0,0.0
640,examples/miscellaneous/miscellaneous_ex4/miscellaneous_ex4.C,2e6c417,32.0,86.0,68.0,80.0,202.0,185.0,1.0,1.0,1.0,1.0,184.0,1.0,5.0,2.0,0.0,,2.0,463.0,19.0,13.0,6.0,2.0,53.0,350.0,34.0,,,5.0,8.0,5.0,0.0,3.0,,,,,1.0,1.0,1.0,1.0,0.0,4.08,2.0,2.0,2.0,2.0,0.0
641,src/utils/utility.C,2e6c417,6.0,25.0,2.0,32.0,61.0,26.0,1.0,1.0,1.0,1.0,33.0,6.0,18.0,2.0,0.0,,1.0,117.0,22.0,21.0,6.0,14.0,26.0,35.0,15.0,,,6.0,8.0,4.0,0.0,4.0,,,,,1.0,1.0,1.0,1.0,0.0,1.24,1.0,1.0,1.0,1.0,0.0
642,contrib/nanoflann/examples/vector_of_vectors_example.cpp,2e6c417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
643,src/reduced_basis/rb_scm_evaluation.C,2e6c417,0.0,0.0,0.0,115.0,388.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,603.0,6.0,0.0,0.0,0.0,18.0,577.0,17.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
644,src/systems/system.C,2e6c417,3.0,15.0,2.0,555.0,1420.0,235.0,2.0,2.0,3.0,1.0,20.0,3.0,13.0,2.0,0.0,,91.0,2198.0,508.0,1209.0,308.0,702.0,196.0,233.0,73.0,,,553.0,770.0,226.0,7.0,537.0,,,,,31.0,31.0,50.0,12.0,5.0,0.16,220.0,220.0,253.0,111.0,0.0
645,examples/adjoints/adjoints_ex4/adjoints_ex4.C,2e6c417,30.0,79.0,24.0,122.0,280.0,137.0,1.0,1.0,1.0,1.0,133.0,3.0,15.0,4.0,0.0,,3.0,535.0,32.0,47.0,7.0,30.0,73.0,364.0,24.0,,,30.0,35.0,6.0,0.0,29.0,,,,,2.0,2.0,2.0,1.0,1.0,1.55,4.0,4.0,4.0,3.0,0.0
646,examples/adjoints/adjoints_ex3/adjoints_ex3.C,2e6c417,13.0,55.0,12.0,194.0,719.0,192.0,4.0,4.0,4.0,1.0,79.0,5.0,31.0,4.0,0.0,,12.0,1094.0,96.0,373.0,86.0,238.0,100.0,477.0,58.0,,,185.0,236.0,46.0,0.0,190.0,,,,,11.0,11.0,12.0,1.0,4.0,0.27,50.0,50.0,52.0,12.0,0.0
647,src/reduced_basis/transient_rb_evaluation.C,2e6c417,11.0,58.0,6.0,168.0,765.0,94.0,11.0,11.0,11.0,1.0,75.0,11.0,58.0,6.0,0.0,,13.0,1025.0,168.0,755.0,230.0,455.0,94.0,0.0,10.0,,,550.0,680.0,220.0,0.0,460.0,,,,,26.0,26.0,26.0,1.0,5.0,0.12,139.0,139.0,139.0,13.0,0.0
648,examples/adjoints/adjoints_ex2/adjoints_ex2.C,2e6c417,22.0,58.0,14.0,116.0,269.0,129.0,2.0,2.0,2.0,1.0,94.0,5.0,19.0,3.0,0.0,,4.0,510.0,45.0,78.0,14.0,51.0,86.0,278.0,28.0,,,47.0,55.0,11.0,0.0,44.0,,,,,3.0,3.0,3.0,1.0,1.0,1.10,7.0,7.0,7.0,4.0,0.0
649,examples/systems_of_equations/systems_of_equations_ex2/systems_of_equations_ex2.C,2e6c417,50.0,134.0,119.0,117.0,295.0,281.0,12.0,12.0,13.0,3.0,289.0,49.0,129.0,119.0,0.0,,2.0,665.0,115.0,260.0,70.0,203.0,280.0,12.0,26.0,,,182.0,204.0,68.0,1.0,135.0,,,,,19.0,19.0,19.0,5.0,6.0,1.08,24.0,24.0,25.0,6.0,0.0
650,examples/adjoints/adjoints_ex1/adjoints_ex1.C,2e6c417,22.0,61.0,16.0,116.0,278.0,129.0,2.0,2.0,2.0,1.0,98.0,5.0,20.0,3.0,0.0,,4.0,519.0,45.0,81.0,14.0,54.0,80.0,292.0,26.0,,,50.0,58.0,11.0,0.0,47.0,,,,,3.0,3.0,3.0,1.0,1.0,0.99,7.0,7.0,7.0,4.0,0.0
651,src/mesh/xdr_mgf.C,2e6c417,18.0,48.0,8.0,115.0,245.0,57.0,6.0,6.0,7.0,1.0,73.0,13.0,31.0,5.0,0.0,,5.0,409.0,89.0,160.0,22.0,92.0,43.0,109.0,14.0,,,73.0,110.0,20.0,0.0,90.0,,,,,15.0,13.0,16.0,1.0,3.0,0.27,32.0,28.0,33.0,5.0,0.0
652,src/reduced_basis/rb_eim_evaluation.C,2e6c417,5.0,21.0,3.0,94.0,306.0,52.0,4.0,4.0,4.0,1.0,29.0,5.0,21.0,3.0,0.0,,14.0,451.0,94.0,300.0,73.0,173.0,52.0,0.0,6.0,,,185.0,234.0,63.0,0.0,171.0,,,,,14.0,14.0,14.0,3.0,3.0,0.17,52.0,52.0,53.0,16.0,0.0
653,src/reduced_basis/transient_rb_construction.C,2e6c417,8.0,35.0,5.0,334.0,1301.0,305.0,5.0,5.0,5.0,1.0,47.0,7.0,32.0,4.0,0.0,,36.0,1904.0,304.0,1149.0,222.0,714.0,258.0,182.0,36.0,,,601.0,783.0,181.0,1.0,601.0,,,,,34.0,34.0,37.0,5.0,7.0,0.22,185.0,185.0,192.0,40.0,0.0
654,src/base/dof_map.C,2e6c417,13.0,55.0,14.0,550.0,1839.0,558.0,7.0,7.0,8.0,1.0,82.0,12.0,44.0,13.0,0.0,,30.0,2923.0,452.0,1312.0,340.0,896.0,422.0,650.0,119.0,,,691.0,907.0,256.0,17.0,634.0,,,,,38.0,38.0,42.0,7.0,13.0,0.32,217.0,217.0,245.0,49.0,0.0
655,src/utils/xdr_cxx.C,2e6c417,6.0,31.0,1.0,245.0,1055.0,60.0,4.0,3.0,4.0,1.0,38.0,4.0,25.0,0.0,0.0,,24.0,1357.0,161.0,638.0,83.0,379.0,34.0,466.0,67.0,,,294.0,430.0,101.0,0.0,329.0,,,,,10.0,7.0,11.0,6.0,4.0,0.05,102.0,75.0,103.0,35.0,0.0
656,src/mesh/ensight_io.C,2e6c417,8.0,27.0,2.0,155.0,399.0,39.0,5.0,4.0,5.0,1.0,37.0,8.0,27.0,2.0,0.0,,14.0,592.0,155.0,379.0,99.0,280.0,39.0,4.0,16.0,,,297.0,363.0,95.0,12.0,256.0,,,,,14.0,13.0,20.0,6.0,4.0,0.10,64.0,52.0,72.0,19.0,0.0
657,src/reduced_basis/derived_rb_evaluation.C,2e6c417,3.0,20.0,1.0,33.0,118.0,21.0,3.0,3.0,3.0,1.0,24.0,3.0,20.0,1.0,0.0,,5.0,169.0,33.0,114.0,35.0,49.0,21.0,0.0,4.0,,,54.0,74.0,24.0,0.0,50.0,,,,,6.0,6.0,6.0,1.0,3.0,0.18,15.0,15.0,15.0,5.0,0.0
658,examples/transient/transient_ex1/transient_ex1.C,2e6c417,17.0,41.0,40.0,92.0,193.0,214.0,1.0,1.0,1.0,1.0,98.0,1.0,7.0,3.0,0.0,,4.0,497.0,28.0,34.0,17.0,8.0,66.0,347.0,25.0,,,12.0,17.0,9.0,0.0,8.0,,,,,1.0,1.0,1.0,1.0,0.0,1.94,4.0,4.0,4.0,4.0,0.0
659,examples/adaptivity/adaptivity_ex2/adaptivity_ex2.C,2e6c417,28.0,66.0,57.0,133.0,294.0,295.0,1.0,1.0,1.0,1.0,150.0,1.0,7.0,2.0,0.0,,4.0,719.0,28.0,34.0,17.0,8.0,73.0,559.0,29.0,,,12.0,17.0,9.0,0.0,8.0,,,,,1.0,1.0,1.0,1.0,0.0,2.15,4.0,4.0,4.0,4.0,0.0
660,src/mesh/unstructured_mesh.C,2e6c417,13.0,65.0,18.0,198.0,725.0,223.0,10.0,10.0,11.0,1.0,96.0,12.0,52.0,15.0,0.0,,10.0,1134.0,179.0,522.0,71.0,351.0,172.0,218.0,59.0,,,215.0,310.0,55.0,3.0,252.0,,,,,29.0,29.0,35.0,7.0,7.0,0.33,95.0,95.0,112.0,16.0,0.0
661,src/base/dof_map_constraints.C,2e6c417,1.0,23.0,2.0,547.0,2201.0,486.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,,2.0,3174.0,31.0,32.0,23.0,3.0,31.0,3039.0,122.0,,,9.0,16.0,11.0,0.0,5.0,,,,,3.0,3.0,3.0,1.0,2.0,0.97,4.0,4.0,4.0,2.0,0.0
662,src/systems/equation_systems.C,2e6c417,9.0,28.0,9.0,307.0,710.0,249.0,4.0,4.0,5.0,1.0,45.0,8.0,23.0,8.0,0.0,,25.0,1252.0,286.0,586.0,162.0,394.0,220.0,140.0,34.0,,,361.0,474.0,148.0,22.0,304.0,,,,,22.0,22.0,22.0,5.0,6.0,0.38,112.0,109.0,120.0,38.0,0.0
663,src/error_estimation/adjoint_residual_error_estimator.C,2e6c417,13.0,83.0,22.0,38.0,179.0,62.0,12.0,12.0,13.0,1.0,112.0,13.0,83.0,22.0,0.0,,2.0,266.0,38.0,169.0,39.0,89.0,62.0,0.0,10.0,,,81.0,105.0,28.0,0.0,77.0,,,,,22.0,22.0,24.0,1.0,5.0,0.37,23.0,23.0,25.0,2.0,0.0
664,src/error_estimation/uniform_refinement_estimator.C,2e6c417,0.0,0.0,0.0,110.0,493.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,718.0,7.0,0.0,0.0,0.0,19.0,675.0,33.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
665,examples/systems_of_equations/systems_of_equations_ex3/systems_of_equations_ex3.C,2e6c417,51.0,133.0,120.0,119.0,292.0,274.0,11.0,11.0,11.0,3.0,289.0,50.0,127.0,120.0,0.0,,2.0,657.0,117.0,257.0,67.0,204.0,273.0,12.0,26.0,,,184.0,205.0,66.0,1.0,138.0,,,,,16.0,16.0,16.0,5.0,6.0,1.06,21.0,21.0,22.0,6.0,0.0
666,src/reduced_basis/derived_rb_evaluation.C,2e6c417,7.0,34.0,6.0,190.0,755.0,153.0,6.0,6.0,6.0,1.0,47.0,7.0,33.0,6.0,0.0,,22.0,1092.0,190.0,738.0,187.0,411.0,153.0,1.0,16.0,,,469.0,588.0,163.0,1.0,424.0,,,,,26.0,26.0,26.0,1.0,4.0,0.21,131.0,131.0,131.0,22.0,0.0
667,src/reduced_basis/rb_evaluation.C,2e6c417,7.0,34.0,6.0,190.0,755.0,153.0,6.0,6.0,6.0,1.0,47.0,7.0,33.0,6.0,0.0,,22.0,1092.0,190.0,738.0,187.0,411.0,153.0,1.0,16.0,,,469.0,588.0,163.0,1.0,424.0,,,,,26.0,26.0,26.0,1.0,4.0,0.21,131.0,131.0,131.0,22.0,0.0
668,src/reduced_basis/transient_rb_evaluation.C,2e6c417,7.0,34.0,6.0,190.0,755.0,153.0,6.0,6.0,6.0,1.0,47.0,7.0,33.0,6.0,0.0,,22.0,1092.0,190.0,738.0,187.0,411.0,153.0,1.0,16.0,,,469.0,588.0,163.0,1.0,424.0,,,,,26.0,26.0,26.0,1.0,4.0,0.21,131.0,131.0,131.0,22.0,0.0
669,src/utils/perf_log.C,2e6c417,6.0,26.0,5.0,117.0,329.0,82.0,3.0,3.0,4.0,1.0,37.0,6.0,25.0,5.0,0.0,,12.0,527.0,117.0,310.0,78.0,203.0,82.0,4.0,15.0,,,187.0,227.0,56.0,0.0,171.0,,,,,12.0,12.0,13.0,1.0,5.0,0.26,41.0,41.0,42.0,12.0,0.0
670,contrib/nanoflann/tests/gtest-1.6.0/fused-src/gtest/gtest_main.cc,a9bf681,1.0,5.0,0.0,4.0,7.0,28.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,0.0,,1.0,39.0,4.0,5.0,1.0,3.0,28.0,0.0,2.0,,,3.0,4.0,1.0,0.0,3.0,,,,,1.0,1.0,1.0,1.0,0.0,5.60,1.0,1.0,1.0,1.0,1.0
671,contrib/nanoflann/examples/matrix_example.cpp,a9bf681,6.0,12.0,6.0,26.0,45.0,46.0,2.0,2.0,2.0,1.0,23.0,6.0,12.0,6.0,0.0,,3.0,115.0,26.0,41.0,14.0,26.0,46.0,0.0,4.0,,,34.0,44.0,15.0,0.0,29.0,,,,,3.0,3.0,3.0,1.0,2.0,1.12,7.0,7.0,7.0,3.0,1.0
672,contrib/nanoflann/perf-tests/flann/test_flann.cpp,a9bf681,4.0,19.0,2.0,29.0,99.0,37.0,4.0,4.0,4.0,1.0,25.0,4.0,19.0,2.0,0.0,,4.0,164.0,29.0,89.0,32.0,53.0,37.0,1.0,10.0,,,63.0,79.0,31.0,0.0,48.0,,,,,6.0,6.0,6.0,1.0,2.0,0.42,14.0,14.0,14.0,4.0,1.0
673,contrib/nanoflann/examples/example_with_pkgconfig/pointcloud_example.cpp,a9bf681,1.0,8.0,1.0,24.0,70.0,42.0,1.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,0.0,,7.0,134.0,24.0,67.0,30.0,28.0,42.0,0.0,3.0,,,39.0,51.0,24.0,0.0,27.0,,,,,3.0,3.0,3.0,3.0,1.0,0.63,10.0,10.0,10.0,9.0,1.0
674,contrib/nanoflann/examples/pointcloud_example.cpp,a9bf681,1.0,8.0,1.0,24.0,70.0,42.0,1.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,0.0,,7.0,134.0,24.0,67.0,30.0,28.0,42.0,0.0,3.0,,,39.0,51.0,24.0,0.0,27.0,,,,,3.0,3.0,3.0,3.0,1.0,0.63,10.0,10.0,10.0,9.0,1.0
675,contrib/nanoflann/examples/vector_of_vectors_example.cpp,a9bf681,1.0,7.0,1.0,36.0,96.0,65.0,2.0,2.0,2.0,1.0,8.0,1.0,7.0,1.0,0.0,,12.0,192.0,36.0,93.0,39.0,45.0,65.0,0.0,3.0,,,60.0,79.0,37.0,0.0,42.0,,,,,3.0,3.0,4.0,1.0,2.0,0.70,18.0,18.0,20.0,12.0,1.0
676,contrib/nanoflann/perf-tests/nanoflann/test_leaf_max_size.cpp,a9bf681,1.0,9.0,1.0,37.0,141.0,52.0,2.0,2.0,2.0,1.0,10.0,1.0,8.0,1.0,0.0,,13.0,227.0,37.0,123.0,54.0,63.0,51.0,5.0,15.0,,,76.0,104.0,48.0,0.0,56.0,,,,,4.0,4.0,4.0,3.0,2.0,0.41,26.0,26.0,26.0,15.0,1.0
677,contrib/nanoflann/examples/example_with_pkgconfig/pointcloud_example.cpp,a9bf681,2.0,9.0,1.0,28.0,79.0,43.0,1.0,1.0,1.0,1.0,12.0,2.0,9.0,1.0,0.0,,7.0,148.0,28.0,76.0,32.0,34.0,43.0,0.0,3.0,,,46.0,58.0,26.0,0.0,32.0,,,,,3.0,3.0,3.0,3.0,1.0,0.57,10.0,10.0,10.0,9.0,1.0
678,contrib/nanoflann/examples/pointcloud_example.cpp,a9bf681,2.0,9.0,1.0,28.0,79.0,43.0,1.0,1.0,1.0,1.0,12.0,2.0,9.0,1.0,0.0,,7.0,148.0,28.0,76.0,32.0,34.0,43.0,0.0,3.0,,,46.0,58.0,26.0,0.0,32.0,,,,,3.0,3.0,3.0,3.0,1.0,0.57,10.0,10.0,10.0,9.0,1.0
679,contrib/nanoflann/examples/pointcloud_kdd_radius.cpp,a9bf681,2.0,10.0,2.0,28.0,87.0,48.0,2.0,2.0,2.0,1.0,13.0,2.0,9.0,2.0,0.0,,7.0,161.0,28.0,80.0,35.0,36.0,47.0,3.0,5.0,,,50.0,64.0,29.0,0.0,35.0,,,,,3.0,3.0,3.0,3.0,1.0,0.59,12.0,12.0,12.0,9.0,1.0
680,contrib/nanoflann/perf-tests/nanoflann/test_nanoflann.cpp,a9bf681,2.0,8.0,1.0,36.0,107.0,48.0,2.0,2.0,2.0,1.0,11.0,2.0,8.0,1.0,0.0,,10.0,188.0,36.0,98.0,47.0,51.0,48.0,1.0,9.0,,,64.0,86.0,41.0,0.0,45.0,,,,,4.0,4.0,4.0,3.0,2.0,0.49,20.0,20.0,20.0,12.0,1.0
