index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs,human_bugs
279,dogleg.h,13.0,66.0,19.0,17.0,71.0,21.0,11.0,11.0,11.0,4.0,98.0,13.0,66.0,19.0,0.0,1.0,107.0,17.0,71.0,18.0,45.0,21.0,0.0,0.0,49.0,64.0,12.0,0.0,52.0,11.0,11.0,11.0,4.0,3.0,0.3,11.0,11.0,11.0,4.0,0.0,0
280,toroidal2.c,2.0,25.0,0.0,72.0,432.0,10.0,4.0,4.0,5.0,1.0,27.0,2.0,25.0,0.0,0.0,17.0,514.0,72.0,423.0,65.0,296.0,10.0,0.0,9.0,314.0,388.0,65.0,0.0,323.0,18.0,18.0,18.0,5.0,4.0,0.02,74.0,74.0,78.0,24.0,0.0,0
281,cxx11-test-decltype.cpp,0.0,5.0,0.0,1.0,9.0,0.0,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,0.0,2.0,10.0,1.0,9.0,3.0,3.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,0
282,gap.c,1.0,18.0,0.0,41.0,238.0,10.0,3.0,3.0,3.0,1.0,18.0,1.0,18.0,0.0,0.0,13.0,289.0,41.0,229.0,39.0,153.0,10.0,0.0,9.0,166.0,208.0,39.0,0.0,169.0,7.0,7.0,7.0,3.0,4.0,0.04,42.0,42.0,42.0,15.0,0.0,0
283,SparseQR.h,1.0,11.0,2.0,75.0,432.0,178.0,2.0,2.0,3.0,1.0,14.0,1.0,11.0,2.0,1.0,28.0,654.0,75.0,429.0,168.0,182.0,178.0,0.0,3.0,267.0,377.0,189.0,1.0,187.0,30.0,30.0,34.0,4.0,5.0,0.41,66.0,66.0,81.0,31.0,0.0,0
284,SparseLU_column_dfs.h,4.0,17.0,6.0,24.0,86.0,80.0,4.0,4.0,4.0,1.0,23.0,4.0,17.0,6.0,0.0,4.0,177.0,24.0,83.0,31.0,42.0,80.0,0.0,3.0,49.0,65.0,25.0,0.0,40.0,10.0,10.0,10.0,3.0,4.0,0.96,15.0,15.0,15.0,6.0,0.0,0
285,MatrixMarketIterator.h,1.0,9.0,1.0,29.0,153.0,62.0,3.0,3.0,3.0,1.0,11.0,1.0,9.0,1.0,1.0,13.0,232.0,29.0,150.0,39.0,78.0,62.0,0.0,3.0,81.0,116.0,33.0,0.0,83.0,10.0,10.0,13.0,9.0,3.0,0.41,34.0,34.0,37.0,23.0,0.0,0
286,gepol_NH3.cpp,0.0,9.0,0.0,10.0,60.0,35.0,1.0,1.0,1.0,1.0,10.0,0.0,9.0,0.0,0.0,5.0,104.0,10.0,50.0,29.0,26.0,35.0,0.0,10.0,37.0,43.0,29.0,0.0,14.0,2.0,2.0,2.0,1.0,1.0,0.7,6.0,6.0,6.0,5.0,6.0,0
287,chkder.h,4.0,48.0,2.0,9.0,55.0,4.0,10.0,10.0,13.0,1.0,54.0,4.0,48.0,2.0,0.0,1.0,66.0,9.0,53.0,23.0,27.0,4.0,0.0,2.0,28.0,43.0,15.0,0.0,28.0,10.0,10.0,13.0,1.0,3.0,0.08,10.0,10.0,13.0,1.0,0.0,0
288,readPoints.cpp,2.0,14.0,4.0,15.0,63.0,19.0,3.0,3.0,3.0,1.0,18.0,2.0,14.0,4.0,0.0,3.0,89.0,12.0,42.0,11.0,26.0,16.0,16.0,10.0,33.0,42.0,11.0,0.0,31.0,5.0,5.0,5.0,1.0,3.0,0.38,9.0,9.0,9.0,3.0,4.0,0
290,readPoints.hpp,0.0,0.0,0.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,4.0,4.0,0.0,5.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0
291,Wavelet.hpp,0.0,1.0,0.0,8.0,22.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,36.0,8.0,17.0,13.0,0.0,14.0,0.0,5.0,13.0,13.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.82,2.0,2.0,2.0,2.0,0.0,0
293,WEMRHS.h,0.0,0.0,0.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,3.0,3.0,0.0,10.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,3.0,0
294,WEMPGMRES.h,0.0,0.0,0.0,9.0,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,9.0,3.0,3.0,0.0,37.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33,0.0,0.0,0.0,0.0,3.0,0
295,compression.h,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,1.0,1.0,0.0,8.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0
296,interpolate.h,0.0,0.0,0.0,15.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,15.0,6.0,6.0,0.0,12.0,2.0,8.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0
297,postproc.h,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,1.0,1.0,0.0,8.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0
298,topology.h,0.0,0.0,0.0,7.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,2.0,2.0,0.0,8.0,2.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0
299,volume.h,0.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,1.0,1.0,0.0,6.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0
300,energy.h,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,3.0,3.0,0.0,6.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0
301,StableNorm.h,1.0,26.0,5.0,14.0,134.0,57.0,4.0,4.0,4.0,2.0,29.0,1.0,26.0,5.0,0.0,4.0,190.0,14.0,131.0,45.0,63.0,57.0,0.0,3.0,74.0,108.0,50.0,0.0,58.0,11.0,11.0,11.0,7.0,2.0,0.44,15.0,15.0,15.0,10.0,0.0,0
302,cxx11-test-__func__.cpp,0.0,8.0,0.0,0.0,8.0,0.0,3.0,3.0,3.0,3.0,8.0,0.0,8.0,0.0,0.0,1.0,8.0,0.0,8.0,1.0,5.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,5.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,0
303,cxx11-test-auto_fail_compile.cpp,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,5.0,1.0,0.0,1.0,7.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,1.0,1.0,1.0,0
304,GlobalFunctions.h,0.0,2.0,0.0,11.0,68.0,14.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,18.0,92.0,11.0,44.0,30.0,24.0,14.0,0.0,24.0,27.0,47.0,29.0,0.0,18.0,1.0,1.0,1.0,1.0,0.0,0.32,18.0,18.0,18.0,18.0,0.0,0
305,CavityFactory.cpp,0.0,7.0,1.0,8.0,27.0,27.0,2.0,2.0,2.0,1.0,8.0,0.0,7.0,1.0,0.0,3.0,62.0,8.0,21.0,4.0,9.0,27.0,0.0,6.0,6.0,11.0,3.0,0.0,8.0,3.0,3.0,3.0,1.0,1.0,1.29,5.0,5.0,5.0,3.0,0.0,0
306,Mask.hpp,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
307,preremov_vil.c,2.0,43.0,0.0,57.0,607.0,10.0,8.0,8.0,9.0,3.0,44.0,2.0,43.0,0.0,0.0,14.0,674.0,57.0,597.0,52.0,463.0,10.0,0.0,10.0,454.0,565.0,52.0,0.0,513.0,15.0,15.0,17.0,10.0,6.0,0.02,111.0,111.0,131.0,51.0,0.0,0
308,treatblend7.c,2.0,35.0,0.0,78.0,566.0,10.0,8.0,8.0,10.0,1.0,37.0,2.0,35.0,0.0,0.0,16.0,654.0,78.0,555.0,48.0,420.0,10.0,0.0,11.0,387.0,518.0,48.0,0.0,470.0,14.0,14.0,20.0,5.0,8.0,0.02,131.0,131.0,159.0,30.0,0.0,0
309,SparseLU_gemm_kernel.h,26.0,207.0,29.0,34.0,216.0,46.0,123.0,123.0,125.0,1.0,248.0,26.0,176.0,29.0,0.0,1.0,279.0,34.0,181.0,62.0,110.0,46.0,0.0,35.0,562.0,686.0,49.0,9.0,628.0,123.0,123.0,125.0,1.0,5.0,0.25,123.0,123.0,125.0,1.0,0.0,0
310,Hyperplane.h,0.0,4.0,0.0,33.0,132.0,109.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,27.0,270.0,33.0,129.0,58.0,55.0,109.0,0.0,3.0,52.0,87.0,43.0,0.0,44.0,3.0,3.0,4.0,3.0,2.0,0.84,32.0,32.0,33.0,29.0,0.0,0
311,cpcm_tsless-NH3.cpp,2.0,46.0,3.0,9.0,58.0,30.0,2.0,2.0,2.0,1.0,51.0,2.0,46.0,3.0,0.0,1.0,97.0,9.0,46.0,33.0,31.0,30.0,0.0,12.0,41.0,43.0,32.0,0.0,11.0,2.0,2.0,2.0,1.0,1.0,0.65,2.0,2.0,2.0,1.0,0.0,0
312,PermutationMatrix.h,0.0,4.0,0.0,103.0,430.0,159.0,1.0,1.0,2.0,1.0,4.0,0.0,4.0,0.0,5.0,60.0,688.0,103.0,401.0,230.0,98.0,159.0,0.0,29.0,158.0,245.0,145.0,0.0,100.0,15.0,15.0,17.0,4.0,3.0,0.4,83.0,83.0,91.0,62.0,0.0,0
313,postproc.c,6.0,61.0,18.0,12.0,72.0,26.0,9.0,9.0,10.0,1.0,74.0,6.0,61.0,18.0,0.0,1.0,99.0,12.0,61.0,12.0,41.0,26.0,0.0,11.0,56.0,60.0,7.0,0.0,53.0,9.0,9.0,10.0,1.0,3.0,0.43,9.0,9.0,10.0,1.0,3.0,0
314,unittest_taylor.cpp,1.0,23.0,2.0,30.0,250.0,27.0,4.0,4.0,5.0,1.0,26.0,1.0,23.0,2.0,0.0,9.0,300.0,30.0,247.0,101.0,162.0,27.0,0.0,3.0,149.0,190.0,69.0,0.0,121.0,22.0,22.0,23.0,1.0,4.0,0.11,39.0,39.0,41.0,9.0,0.0,0
315,taylor.hpp,0.0,6.0,0.0,31.0,343.0,40.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,46.0,413.0,28.0,323.0,132.0,117.0,40.0,13.0,11.0,150.0,223.0,100.0,1.0,122.0,4.0,4.0,4.0,1.0,2.0,0.12,66.0,66.0,67.0,46.0,0.0,0
316,cnpy.hpp,3.0,24.0,7.0,38.0,212.0,51.0,3.0,3.0,3.0,1.0,30.0,3.0,24.0,7.0,0.0,7.0,268.0,38.0,196.0,63.0,134.0,51.0,0.0,16.0,145.0,170.0,52.0,1.0,117.0,8.0,8.0,8.0,1.0,3.0,0.26,23.0,23.0,23.0,7.0,0.0,0
319,partcas1.c,1.0,32.0,0.0,24.0,230.0,10.0,4.0,4.0,4.0,1.0,33.0,1.0,32.0,0.0,0.0,7.0,264.0,24.0,222.0,21.0,173.0,10.0,0.0,8.0,174.0,205.0,21.0,0.0,184.0,13.0,13.0,13.0,1.0,3.0,0.05,31.0,31.0,31.0,7.0,0.0,0
320,cxx11-test-nullptr_fail_compile.cpp,1.0,5.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,0.0,1.0,6.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
321,interpolate2.c,4.0,27.0,5.0,42.0,168.0,37.0,2.0,2.0,2.0,1.0,34.0,4.0,27.0,5.0,0.0,6.0,233.0,42.0,163.0,38.0,109.0,37.0,0.0,5.0,138.0,132.0,19.0,0.0,113.0,5.0,5.0,5.0,1.0,3.0,0.23,13.0,13.0,13.0,6.0,3.0,0
322,Symmetry.cpp,1.0,7.0,0.0,7.0,17.0,36.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,0.0,0.0,2.0,60.0,7.0,14.0,4.0,6.0,36.0,0.0,3.0,8.0,10.0,4.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,2.57,2.0,2.0,2.0,2.0,3.0,0
323,covar.h,6.0,47.0,8.0,10.0,52.0,10.0,11.0,11.0,11.0,1.0,61.0,6.0,47.0,8.0,0.0,1.0,70.0,10.0,52.0,15.0,32.0,10.0,0.0,0.0,38.0,52.0,10.0,0.0,42.0,11.0,11.0,11.0,1.0,3.0,0.19,11.0,11.0,11.0,1.0,0.0,0
324,PardisoSupport.h,1.0,7.0,1.0,79.0,399.0,144.0,2.0,1.0,2.0,1.0,8.0,1.0,7.0,1.0,4.0,32.0,592.0,79.0,396.0,162.0,134.0,144.0,0.0,3.0,202.0,274.0,146.0,0.0,128.0,4.0,4.0,8.0,1.0,1.0,0.36,49.0,47.0,63.0,32.0,0.0,0
325,ReturnByValue.h,0.0,2.0,0.0,14.0,52.0,25.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,8.0,88.0,14.0,46.0,34.0,8.0,25.0,0.0,6.0,18.0,43.0,35.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,0.54,8.0,8.0,8.0,8.0,0.0,0
326,Array.h,0.0,5.0,0.0,37.0,177.0,100.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,17.0,308.0,37.0,127.0,58.0,42.0,94.0,10.0,48.0,116.0,138.0,102.0,0.0,36.0,1.0,1.0,2.0,1.0,0.0,0.74,17.0,17.0,18.0,17.0,0.0,0
328,LevenbergMarquardt.h,5.0,28.0,6.0,104.0,450.0,102.0,8.0,8.0,11.0,3.0,39.0,5.0,28.0,6.0,1.0,13.0,650.0,104.0,447.0,135.0,295.0,102.0,0.0,3.0,284.0,385.0,76.0,0.0,309.0,39.0,39.0,48.0,13.0,4.0,0.23,101.0,101.0,141.0,46.0,0.0,0
329,cxx11-test-regex.cpp,0.0,11.0,0.0,2.0,24.0,0.0,3.0,3.0,5.0,1.0,11.0,0.0,11.0,0.0,0.0,2.0,26.0,2.0,22.0,7.0,14.0,0.0,0.0,2.0,8.0,13.0,4.0,0.0,9.0,4.0,4.0,5.0,1.0,1.0,0.0,6.0,6.0,9.0,2.0,1.0,0
332,LU.h,0.0,4.0,0.0,18.0,75.0,37.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,6.0,120.0,18.0,56.0,37.0,6.0,21.0,28.0,7.0,17.0,24.0,18.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.38,6.0,6.0,6.0,6.0,0.0,0
333,SparseLU_panel_dfs.h,5.0,24.0,9.0,35.0,137.0,109.0,4.0,4.0,4.0,2.0,33.0,5.0,24.0,9.0,0.0,5.0,258.0,35.0,134.0,43.0,70.0,109.0,0.0,3.0,63.0,86.0,32.0,0.0,54.0,12.0,12.0,12.0,5.0,8.0,0.81,20.0,20.0,20.0,12.0,0.0,0
334,GaussLegendre.cpp,3.0,21.0,0.0,66.0,366.0,24.0,2.0,2.0,2.0,1.0,24.0,3.0,21.0,0.0,0.0,17.0,456.0,66.0,362.0,18.0,325.0,24.0,0.0,4.0,341.0,375.0,18.0,0.0,357.0,17.0,17.0,17.0,16.0,1.0,0.07,34.0,34.0,34.0,32.0,4.0,0
335,Quadrature.hpp,0.0,0.0,0.0,4.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,5.0,5.0,0.0,10.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
336,GaussLegendre.hpp,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,2.0,2.0,0.0,6.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
337,Vacuum.hpp,0.0,2.0,0.0,8.0,53.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,5.0,67.0,8.0,43.0,32.0,6.0,7.0,0.0,10.0,13.0,19.0,16.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.16,5.0,5.0,5.0,5.0,0.0,0
338,BlasUtil.h,0.0,2.0,0.0,40.0,202.0,26.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,35.0,264.0,40.0,199.0,137.0,33.0,26.0,0.0,3.0,90.0,127.0,94.0,0.0,33.0,2.0,2.0,2.0,1.0,0.0,0.13,37.0,37.0,37.0,35.0,0.0,0
339,toroidal1.c,2.0,30.0,0.0,101.0,749.0,10.0,5.0,5.0,6.0,1.0,31.0,2.0,30.0,0.0,0.0,25.0,860.0,101.0,740.0,89.0,534.0,10.0,0.0,9.0,564.0,701.0,86.0,0.0,615.0,20.0,20.0,21.0,9.0,7.0,0.01,137.0,137.0,146.0,47.0,0.0,0
340,compression.c,4.0,75.0,19.0,42.0,320.0,98.0,19.0,19.0,20.0,5.0,83.0,4.0,75.0,19.0,0.0,4.0,402.0,42.0,310.0,64.0,205.0,98.0,0.0,10.0,240.0,292.0,41.0,0.0,251.0,30.0,30.0,33.0,16.0,7.0,0.32,74.0,74.0,81.0,22.0,3.0,0
341,Settings.h,0.0,0.0,0.0,9.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,9.0,0.0,0.0,0.0,26.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
342,drawres.c,1.0,26.0,0.0,51.0,343.0,10.0,3.0,3.0,4.0,1.0,27.0,1.0,26.0,0.0,0.0,13.0,404.0,51.0,332.0,38.0,249.0,10.0,0.0,11.0,271.0,316.0,38.0,0.0,278.0,10.0,10.0,13.0,1.0,3.0,0.03,45.0,45.0,48.0,13.0,0.0,0
343,micromath.hpp,0.0,13.0,4.0,11.0,54.0,35.0,2.0,2.0,2.0,1.0,15.0,0.0,13.0,4.0,0.0,4.0,91.0,11.0,54.0,14.0,38.0,35.0,0.0,0.0,34.0,41.0,14.0,0.0,27.0,4.0,4.0,4.0,3.0,1.0,0.65,9.0,9.0,9.0,6.0,0.0,0
344,SuiteSparseQRSupport.h,0.0,5.0,0.0,27.0,216.0,77.0,1.0,1.0,2.0,1.0,6.0,0.0,5.0,0.0,1.0,22.0,306.0,27.0,213.0,104.0,61.0,77.0,0.0,3.0,110.0,174.0,118.0,0.0,56.0,2.0,2.0,3.0,1.0,1.0,0.36,27.0,27.0,35.0,22.0,0.0,0
345,WEMRHS.c,5.0,49.0,27.0,23.0,159.0,89.0,6.0,6.0,6.0,1.0,60.0,5.0,49.0,27.0,0.0,3.0,210.0,23.0,146.0,57.0,76.0,89.0,0.0,13.0,140.0,138.0,37.0,0.0,101.0,6.0,6.0,6.0,1.0,2.0,0.61,18.0,18.0,18.0,3.0,3.0,0
346,KroneckerTensorProduct.h,0.0,5.0,0.0,33.0,144.0,70.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,13.0,244.0,33.0,141.0,92.0,31.0,70.0,0.0,3.0,58.0,87.0,59.0,0.0,28.0,5.0,5.0,5.0,1.0,4.0,0.5,19.0,19.0,19.0,13.0,0.0,0
347,gepol_point_from-file.cpp,0.0,6.0,0.0,10.0,40.0,33.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,5.0,83.0,10.0,32.0,16.0,17.0,33.0,0.0,8.0,19.0,25.0,16.0,0.0,9.0,2.0,2.0,2.0,1.0,1.0,1.03,6.0,6.0,6.0,5.0,7.0,0
348,Replicate.h,0.0,5.0,0.0,19.0,110.0,50.0,2.0,2.0,2.0,1.0,6.0,0.0,5.0,0.0,1.0,9.0,177.0,19.0,107.0,72.0,26.0,50.0,0.0,3.0,28.0,48.0,40.0,0.0,8.0,5.0,5.0,5.0,1.0,0.0,0.47,18.0,18.0,18.0,8.0,0.0,0
349,ComplexSchur.h,1.0,12.0,1.0,49.0,228.0,185.0,2.0,2.0,3.0,1.0,15.0,1.0,12.0,1.0,1.0,14.0,456.0,49.0,224.0,92.0,103.0,185.0,0.0,4.0,111.0,150.0,62.0,0.0,88.0,12.0,12.0,13.0,6.0,3.0,0.83,34.0,34.0,40.0,21.0,0.0,0
350,AlignedBox.h,0.0,4.0,0.0,54.0,214.0,110.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,36.0,375.0,54.0,200.0,95.0,73.0,110.0,0.0,14.0,107.0,156.0,81.0,0.0,75.0,4.0,4.0,4.0,1.0,2.0,0.55,48.0,48.0,51.0,36.0,0.0,0
351,EigenSolver.h,2.0,22.0,1.0,52.0,327.0,224.0,3.0,3.0,4.0,1.0,24.0,2.0,22.0,1.0,1.0,13.0,598.0,52.0,323.0,107.0,159.0,224.0,0.0,4.0,160.0,209.0,83.0,0.0,126.0,20.0,20.0,23.0,1.0,6.0,0.69,43.0,43.0,55.0,13.0,0.0,0
352,RealSchur.h,2.0,18.0,2.0,52.0,316.0,174.0,3.0,3.0,4.0,1.0,20.0,2.0,18.0,2.0,1.0,15.0,529.0,52.0,312.0,112.0,164.0,174.0,0.0,4.0,171.0,230.0,85.0,0.0,145.0,11.0,11.0,12.0,6.0,4.0,0.56,52.0,52.0,57.0,25.0,0.0,0
353,cpcm_gepol-point_from-file.cpp,2.0,28.0,5.0,9.0,40.0,32.0,2.0,2.0,2.0,1.0,35.0,2.0,28.0,5.0,0.0,1.0,81.0,9.0,28.0,19.0,22.0,32.0,0.0,12.0,24.0,26.0,18.0,0.0,8.0,2.0,2.0,2.0,1.0,1.0,1.14,2.0,2.0,2.0,1.0,7.0,0
354,cxx11-test-long_long.cpp,1.0,6.0,0.0,1.0,6.0,0.0,2.0,2.0,3.0,1.0,7.0,1.0,6.0,0.0,0.0,1.0,7.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0
355,treatblend6.c,1.0,25.0,0.0,60.0,489.0,10.0,6.0,6.0,6.0,2.0,26.0,1.0,25.0,0.0,0.0,19.0,559.0,60.0,478.0,43.0,356.0,10.0,0.0,11.0,375.0,480.0,43.0,0.0,437.0,11.0,11.0,13.0,7.0,6.0,0.02,105.0,105.0,121.0,44.0,0.0,0
356,BiCGSTAB.h,2.0,14.0,0.0,39.0,150.0,89.0,2.0,2.0,3.0,1.0,16.0,2.0,14.0,0.0,1.0,7.0,275.0,39.0,147.0,69.0,62.0,89.0,0.0,3.0,78.0,117.0,70.0,0.0,47.0,6.0,6.0,7.0,1.0,3.0,0.61,16.0,16.0,19.0,7.0,0.0,0
357,pwl_point.cpp,1.0,34.0,4.0,8.0,47.0,31.0,2.0,2.0,2.0,1.0,39.0,1.0,34.0,4.0,0.0,1.0,86.0,8.0,34.0,23.0,25.0,31.0,0.0,13.0,30.0,32.0,22.0,0.0,10.0,2.0,2.0,2.0,1.0,1.0,0.91,2.0,2.0,2.0,1.0,4.0,0
358,SparseProduct.h,0.0,5.0,0.0,34.0,129.0,27.0,1.0,1.0,2.0,1.0,5.0,0.0,5.0,0.0,1.0,11.0,187.0,34.0,126.0,87.0,22.0,27.0,0.0,3.0,36.0,56.0,41.0,0.0,15.0,2.0,2.0,9.0,1.0,1.0,0.21,12.0,12.0,20.0,11.0,0.0,0
359,iefpcm_gepol-point_from-file.cpp,2.0,27.0,2.0,9.0,39.0,29.0,2.0,2.0,2.0,1.0,31.0,2.0,27.0,2.0,0.0,1.0,77.0,9.0,27.0,18.0,21.0,29.0,0.0,12.0,23.0,25.0,17.0,0.0,8.0,2.0,2.0,2.0,1.0,1.0,1.07,2.0,2.0,2.0,1.0,7.0,0
360,elem_vil.c,0.0,15.0,0.0,7.0,53.0,10.0,3.0,3.0,3.0,2.0,15.0,0.0,15.0,0.0,0.0,3.0,70.0,7.0,46.0,8.0,28.0,10.0,0.0,7.0,34.0,44.0,8.0,0.0,36.0,6.0,6.0,6.0,4.0,3.0,0.22,10.0,10.0,10.0,6.0,0.0,0
361,Geometry_SSE.h,2.0,19.0,4.0,18.0,77.0,23.0,1.0,1.0,1.0,1.0,25.0,2.0,16.0,4.0,0.0,3.0,115.0,18.0,64.0,37.0,34.0,23.0,4.0,9.0,35.0,40.0,29.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,0.36,3.0,3.0,3.0,3.0,0.0,0
364,GreensFunction.hpp,0.0,1.0,0.0,12.0,43.0,120.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,174.0,12.0,36.0,30.0,2.0,120.0,0.0,7.0,19.0,25.0,23.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.33,5.0,5.0,5.0,5.0,0.0,0
365,insert.c,2.0,32.0,0.0,77.0,486.0,10.0,4.0,4.0,6.0,1.0,34.0,2.0,32.0,0.0,0.0,15.0,573.0,77.0,480.0,39.0,397.0,10.0,0.0,6.0,375.0,442.0,39.0,1.0,402.0,8.0,8.0,13.0,4.0,4.0,0.02,67.0,67.0,83.0,18.0,0.0,0
