Name,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,Bugs
vtowfk.f90,53.0,53.0,1.0,409.0,55.0,284.0,81.0,2.0,0.0,1.0,1.0,926.0,114.0,571.0,126.0,426.0,265.0,454.0,64.0,390.0,106.0,106.0,3.0,7.0,0.46,106.0,106.0,3.0,1.0
dfpt_accrho.f90,44.0,44.0,1.0,381.0,38.0,287.0,80.0,1.0,0.0,1.0,1.0,465.0,41.0,289.0,73.0,215.0,161.0,247.0,46.0,201.0,44.0,44.0,1.0,7.0,0.56,44.0,44.0,1.0,1.0
prep_getghc.f90,21.0,21.0,0.0,225.0,28.0,166.0,34.0,2.0,0.0,1.0,1.0,505.0,60.0,334.0,85.0,248.0,120.0,250.0,42.0,208.0,43.0,43.0,1.0,3.0,0.36,43.0,43.0,1.0,1.0
chkvars.f90,16.0,16.0,8.0,307.0,31.0,215.0,62.0,1.0,0.0,1.0,1.0,345.0,34.0,217.0,15.0,201.0,97.0,211.0,12.0,199.0,16.0,16.0,8.0,5.0,0.45,16.0,16.0,8.0,1.0
chebfi.f90,9.0,9.0,2.0,144.0,21.0,95.0,29.0,4.0,0.0,3.0,3.0,727.0,94.0,384.0,119.0,261.0,258.0,319.0,79.0,240.0,32.0,32.0,4.0,3.0,0.67,38.0,38.0,9.0,1.0
invars2.f90,380.0,380.0,2.0,1407.0,273.0,1057.0,87.0,2.0,0.0,1.0,1.0,2882.0,549.0,2117.0,108.0,1987.0,239.0,2428.0,42.0,2386.0,761.0,761.0,5.0,6.0,0.11,761.0,761.0,5.0,1.0
dfpt_dyxc1.f90,7.0,7.0,0.0,88.0,15.0,57.0,15.0,2.0,0.0,1.0,1.0,254.0,34.0,117.0,48.0,68.0,105.0,102.0,37.0,65.0,14.0,14.0,1.0,6.0,0.9,14.0,14.0,1.0,1.0
indefo.f90,27.0,27.0,1.0,798.0,37.0,650.0,127.0,1.0,0.0,1.0,1.0,844.0,40.0,652.0,16.0,604.0,170.0,628.0,13.0,615.0,27.0,27.0,1.0,3.0,0.26,27.0,27.0,1.0,1.0
prep_nonlop.f90,23.0,23.0,0.0,137.0,18.0,102.0,19.0,2.0,0.0,1.0,1.0,365.0,40.0,206.0,65.0,140.0,127.0,175.0,33.0,142.0,46.0,46.0,1.0,4.0,0.62,46.0,46.0,1.0,1.0
initmpi_atom.f90,17.0,17.0,3.0,99.0,20.0,63.0,22.0,1.0,0.0,1.0,1.0,141.0,23.0,65.0,22.0,42.0,61.0,61.0,14.0,47.0,17.0,17.0,3.0,2.0,0.94,17.0,17.0,3.0,1.0
m_invovl.f90,8.0,8.0,1.0,99.0,15.0,68.0,17.0,6.0,1.0,1.0,6.0,806.0,125.0,431.0,167.0,263.0,260.0,387.0,135.0,252.0,27.0,27.0,3.0,6.0,0.6,53.0,53.0,10.0,1.0
m_phgamma.f90,11.0,11.0,2.0,130.0,22.0,80.0,32.0,19.0,1.0,1.0,19.0,3259.0,526.0,1589.0,613.0,925.0,1237.0,1386.0,399.0,987.0,51.0,51.0,13.0,8.0,0.78,225.0,222.0,44.0,1.0
mpi_setup.f90,72.0,72.0,6.0,408.0,53.0,302.0,60.0,2.0,0.0,1.0,1.0,868.0,109.0,607.0,96.0,508.0,169.0,560.0,43.0,517.0,145.0,145.0,12.0,8.0,0.28,145.0,145.0,12.0,1.0
gstate.f90,51.0,51.0,0.0,561.0,81.0,357.0,129.0,3.0,0.0,1.0,2.0,1713.0,229.0,1035.0,242.0,724.0,467.0,771.0,139.0,632.0,147.0,147.0,1.0,3.0,0.45,153.0,153.0,2.0,1.0
m_gemm_nonlop.f90,6.0,6.0,0.0,58.0,7.0,43.0,8.0,7.0,1.0,1.0,4.0,582.0,74.0,326.0,135.0,190.0,188.0,267.0,93.0,174.0,30.0,30.0,1.0,6.0,0.58,47.0,47.0,4.0,1.0
defs_abitypes.f90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1794.0,227.0,1102.0,1101.0,0.0,653.0,1100.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,1.0
getcprj.f90,26.0,26.0,2.0,126.0,15.0,94.0,19.0,2.0,0.0,1.0,1.0,334.0,33.0,191.0,56.0,134.0,117.0,179.0,26.0,153.0,53.0,53.0,4.0,9.0,0.61,53.0,53.0,4.0,1.0
berryphase_new.f90,167.0,167.0,14.0,1521.0,229.0,948.0,412.0,1.0,0.0,1.0,1.0,1632.0,232.0,950.0,191.0,758.0,520.0,768.0,84.0,684.0,167.0,167.0,14.0,11.0,0.55,167.0,167.0,14.0,1.0
eph.f90,1.0,1.0,0.0,25.0,3.0,16.0,5.0,15.0,0.0,1.0,1.0,451.0,54.0,246.0,98.0,152.0,157.0,229.0,77.0,152.0,29.0,29.0,1.0,3.0,0.64,29.0,29.0,1.0,1.0
d2frnl.f90,45.0,45.0,2.0,259.0,20.0,210.0,37.0,4.0,0.0,1.0,1.0,1138.0,85.0,845.0,190.0,646.0,249.0,758.0,99.0,659.0,180.0,180.0,9.0,9.0,0.29,180.0,180.0,9.0,1.0
forstrnps.f90,72.0,72.0,6.0,742.0,60.0,441.0,245.0,1.0,0.0,1.0,1.0,840.0,63.0,443.0,119.0,323.0,340.0,377.0,65.0,312.0,72.0,72.0,6.0,8.0,0.77,72.0,72.0,6.0,1.0
getgsc.f90,12.0,12.0,3.0,134.0,23.0,89.0,24.0,1.0,0.0,1.0,1.0,196.0,26.0,91.0,38.0,52.0,83.0,89.0,26.0,63.0,12.0,12.0,3.0,2.0,0.91,12.0,12.0,3.0,1.0
ddb_io_out.f90,31.0,31.0,1.0,262.0,16.0,188.0,58.0,1.0,0.0,1.0,1.0,349.0,19.0,190.0,32.0,157.0,142.0,169.0,23.0,146.0,31.0,31.0,1.0,3.0,0.75,31.0,31.0,1.0,1.0
m_dtset.f90,34.0,34.0,1.0,510.0,47.0,445.0,17.0,2.0,1.0,1.0,2.0,1111.0,111.0,905.0,88.0,812.0,98.0,835.0,21.0,814.0,65.0,65.0,1.0,1.0,0.11,68.0,68.0,2.0,1.0
getgh1c.f90,38.0,37.0,0.0,242.0,25.0,175.0,51.0,4.0,0.0,3.0,3.0,1109.0,111.0,705.0,179.0,525.0,334.0,648.0,89.0,559.0,107.0,107.0,1.0,6.0,0.47,155.0,148.0,3.0,1.0
lobpcgwf.f90,60.0,60.0,6.0,602.0,73.0,463.0,68.0,2.0,0.0,1.0,2.0,1254.0,147.0,924.0,186.0,736.0,189.0,718.0,65.0,653.0,120.0,120.0,11.0,0.0,0.2,121.0,121.0,12.0,1.0
getgh2c.f90,40.0,40.0,1.0,254.0,38.0,161.0,67.0,1.0,0.0,1.0,1.0,321.0,41.0,163.0,44.0,118.0,131.0,159.0,28.0,131.0,40.0,40.0,1.0,4.0,0.8,40.0,40.0,1.0,1.0
m_errors.f90,2.0,2.0,1.0,32.0,7.0,16.0,9.0,27.0,1.0,1.0,25.0,1712.0,330.0,526.0,256.0,158.0,880.0,433.0,254.0,179.0,9.0,9.0,3.0,3.0,1.67,75.0,75.0,27.0,1.0
inpgkk.f90,9.0,9.0,1.0,97.0,21.0,62.0,14.0,1.0,0.0,1.0,1.0,137.0,25.0,64.0,30.0,33.0,50.0,50.0,19.0,31.0,9.0,9.0,1.0,3.0,0.78,9.0,9.0,1.0,1.0
scalewf_nonlop.f90,10.0,10.0,1.0,82.0,15.0,45.0,23.0,1.0,0.0,1.0,1.0,132.0,19.0,47.0,17.0,29.0,69.0,41.0,13.0,28.0,10.0,10.0,1.0,4.0,1.47,10.0,10.0,1.0,1.0
driver.f90,42.0,38.0,2.0,393.0,53.0,283.0,58.0,2.0,0.0,1.0,1.0,867.0,110.0,569.0,131.0,375.0,194.0,420.0,68.0,352.0,85.0,76.0,4.0,8.0,0.34,85.0,76.0,4.0,1.0
read_el_veloc.f90,10.0,10.0,1.0,144.0,28.0,93.0,28.0,1.0,0.0,1.0,1.0,186.0,32.0,95.0,38.0,56.0,66.0,82.0,28.0,54.0,10.0,10.0,1.0,5.0,0.69,10.0,10.0,1.0,1.0
dfpt_nsteltwf.f90,17.0,17.0,3.0,196.0,32.0,126.0,40.0,1.0,0.0,1.0,1.0,269.0,36.0,128.0,63.0,64.0,109.0,104.0,38.0,66.0,17.0,17.0,3.0,6.0,0.85,17.0,17.0,3.0,1.0
dfpt_dyfro.f90,9.0,9.0,0.0,92.0,8.0,71.0,14.0,2.0,0.0,1.0,1.0,281.0,20.0,144.0,70.0,73.0,121.0,114.0,40.0,74.0,18.0,18.0,1.0,4.0,0.84,18.0,18.0,1.0,1.0
dfpt_nstpaw.f90,62.0,62.0,2.0,401.0,33.0,307.0,66.0,4.0,0.0,1.0,1.0,1763.0,138.0,1230.0,293.0,928.0,420.0,1085.0,142.0,943.0,250.0,250.0,10.0,10.0,0.34,250.0,250.0,10.0,1.0
make_grad_berry.f90,23.0,23.0,3.0,290.0,32.0,204.0,64.0,1.0,0.0,1.0,1.0,361.0,35.0,206.0,71.0,134.0,132.0,158.0,40.0,118.0,23.0,23.0,3.0,7.0,0.64,23.0,23.0,3.0,1.0
m_fstab.f90,8.0,8.0,1.0,91.0,17.0,55.0,21.0,5.0,1.0,1.0,5.0,764.0,132.0,323.0,145.0,176.0,331.0,289.0,108.0,181.0,22.0,22.0,1.0,5.0,1.02,44.0,43.0,5.0,1.0
timana.f90,168.0,75.0,110.0,1644.0,171.0,1321.0,180.0,1.0,0.0,1.0,1.0,1751.0,174.0,1323.0,35.0,1257.0,284.0,1438.0,32.0,1406.0,168.0,75.0,110.0,7.0,0.21,168.0,75.0,110.0,0.0
outvar_a_h.f90,37.0,37.0,0.0,507.0,114.0,355.0,52.0,2.0,0.0,1.0,1.0,1093.0,232.0,712.0,42.0,669.0,180.0,677.0,27.0,650.0,75.0,75.0,1.0,5.0,0.25,75.0,75.0,1.0,0.0
dfpt_nstdy.f90,31.0,31.0,2.0,277.0,34.0,187.0,59.0,2.0,0.0,1.0,1.0,652.0,72.0,377.0,116.0,256.0,213.0,319.0,71.0,248.0,63.0,63.0,4.0,6.0,0.56,63.0,63.0,4.0,0.0
m_fock.f90,14.0,14.0,2.0,145.0,19.0,75.0,51.0,13.0,1.0,1.0,13.0,2623.0,365.0,1077.0,349.0,723.0,1214.0,1017.0,232.0,785.0,54.0,54.0,11.0,8.0,1.13,183.0,183.0,35.0,0.0
calc_ubare.f90,3.0,3.0,0.0,37.0,3.0,30.0,4.0,4.0,0.0,1.0,1.0,198.0,15.0,124.0,32.0,91.0,62.0,100.0,22.0,78.0,15.0,15.0,1.0,7.0,0.5,15.0,15.0,1.0,0.0
fock_getghc.f90,52.0,52.0,7.0,537.0,47.0,365.0,135.0,1.0,0.0,1.0,1.0,584.0,50.0,367.0,107.0,257.0,179.0,311.0,43.0,268.0,52.0,52.0,7.0,7.0,0.49,52.0,52.0,7.0,0.0
dtfil_init.f90,41.0,41.0,1.0,503.0,58.0,360.0,106.0,1.0,0.0,1.0,1.0,560.0,61.0,362.0,44.0,317.0,160.0,366.0,36.0,330.0,41.0,41.0,1.0,3.0,0.44,41.0,41.0,1.0,0.0
dfptnl_resp.f90,15.0,15.0,4.0,280.0,56.0,187.0,43.0,1.0,0.0,1.0,1.0,352.0,60.0,189.0,74.0,114.0,111.0,168.0,46.0,122.0,15.0,15.0,4.0,5.0,0.59,15.0,15.0,4.0,0.0
m_xg.f90,5.0,5.0,1.0,41.0,8.0,27.0,6.0,47.0,1.0,1.0,47.0,2178.0,469.0,1406.0,608.0,797.0,307.0,1269.0,524.0,745.0,18.0,17.0,1.0,4.0,0.22,242.0,236.0,47.0,0.0
scfcv.f90,86.0,86.0,4.0,644.0,69.0,483.0,103.0,3.0,0.0,1.0,1.0,2093.0,211.0,1452.0,317.0,1104.0,467.0,1194.0,171.0,1023.0,258.0,258.0,12.0,5.0,0.32,258.0,258.0,12.0,0.0
energy.f90,45.0,45.0,3.0,371.0,37.0,289.0,46.0,2.0,0.0,1.0,1.0,895.0,78.0,581.0,159.0,414.0,241.0,485.0,96.0,389.0,90.0,90.0,6.0,6.0,0.41,90.0,90.0,6.0,0.0
m_lobpcg2.f90,4.0,3.0,1.0,62.0,10.0,39.0,14.0,16.0,1.0,1.0,18.0,1158.0,216.0,719.0,270.0,425.0,280.0,679.0,255.0,424.0,27.0,18.0,7.0,4.0,0.39,75.0,60.0,24.0,0.0
vtorho.f90,18.0,18.0,2.0,198.0,27.0,122.0,51.0,12.0,0.0,1.0,7.0,2226.0,254.0,1313.0,312.0,912.0,695.0,1045.0,195.0,850.0,206.0,206.0,15.0,4.0,0.53,227.0,227.0,26.0,0.0
ctocprj.f90,34.0,34.0,3.0,237.0,20.0,192.0,31.0,2.0,0.0,1.0,1.0,571.0,44.0,387.0,131.0,255.0,154.0,340.0,51.0,289.0,68.0,68.0,6.0,5.0,0.4,68.0,68.0,6.0,0.0
dfpt_mkrho.f90,33.0,33.0,11.0,438.0,74.0,283.0,110.0,1.0,0.0,1.0,1.0,514.0,78.0,285.0,94.0,190.0,182.0,234.0,48.0,186.0,33.0,33.0,11.0,10.0,0.64,33.0,33.0,11.0,0.0
m_opernl.f90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,5.0,12.0,11.0,0.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0
getghc.f90,37.0,37.0,0.0,219.0,20.0,174.0,35.0,4.0,0.0,2.0,2.0,1024.0,89.0,702.0,152.0,548.0,277.0,619.0,75.0,544.0,111.0,111.0,1.0,8.0,0.39,149.0,149.0,2.0,0.0
vtowfk.f90,52.0,52.0,1.0,413.0,55.0,285.0,84.0,2.0,0.0,1.0,1.0,933.0,114.0,572.0,125.0,428.0,271.0,451.0,65.0,386.0,105.0,105.0,3.0,7.0,0.47,105.0,105.0,3.0,0.0
dfpt_accrho.f90,44.0,44.0,1.0,381.0,38.0,287.0,80.0,1.0,0.0,1.0,1.0,465.0,41.0,289.0,73.0,215.0,161.0,247.0,46.0,201.0,44.0,44.0,1.0,7.0,0.56,44.0,44.0,1.0,0.0
prep_getghc.f90,21.0,21.0,0.0,225.0,28.0,166.0,34.0,2.0,0.0,1.0,1.0,505.0,60.0,334.0,85.0,248.0,120.0,250.0,42.0,208.0,43.0,43.0,1.0,3.0,0.36,43.0,43.0,1.0,0.0
m_nonlop.f90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,5.0,21.0,20.0,0.0,8.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0
chkvars.f90,16.0,16.0,8.0,307.0,31.0,215.0,62.0,1.0,0.0,1.0,1.0,345.0,34.0,217.0,15.0,201.0,97.0,211.0,12.0,199.0,16.0,16.0,8.0,5.0,0.45,16.0,16.0,8.0,0.0
chebfi.f90,9.0,9.0,2.0,144.0,21.0,95.0,29.0,4.0,0.0,3.0,3.0,727.0,94.0,384.0,119.0,261.0,258.0,319.0,79.0,240.0,32.0,32.0,4.0,3.0,0.67,38.0,38.0,9.0,0.0
invars2.f90,380.0,380.0,2.0,1405.0,272.0,1056.0,87.0,2.0,0.0,1.0,1.0,2879.0,548.0,2115.0,108.0,1985.0,239.0,2425.0,42.0,2383.0,760.0,760.0,5.0,6.0,0.11,760.0,760.0,5.0,0.0
dfpt_dyxc1.f90,7.0,7.0,0.0,88.0,15.0,57.0,15.0,2.0,0.0,1.0,1.0,254.0,34.0,117.0,48.0,68.0,105.0,102.0,37.0,65.0,14.0,14.0,1.0,6.0,0.9,14.0,14.0,1.0,0.0
indefo.f90,27.0,27.0,1.0,797.0,37.0,649.0,127.0,1.0,0.0,1.0,1.0,843.0,40.0,651.0,16.0,603.0,170.0,627.0,13.0,614.0,27.0,27.0,1.0,3.0,0.26,27.0,27.0,1.0,0.0
prep_nonlop.f90,23.0,23.0,0.0,137.0,18.0,102.0,19.0,2.0,0.0,1.0,1.0,365.0,40.0,206.0,65.0,140.0,127.0,175.0,33.0,142.0,46.0,46.0,1.0,4.0,0.62,46.0,46.0,1.0,0.0
initmpi_atom.f90,17.0,17.0,3.0,104.0,21.0,67.0,22.0,1.0,0.0,1.0,1.0,146.0,24.0,69.0,23.0,45.0,61.0,63.0,14.0,49.0,17.0,17.0,3.0,2.0,0.88,17.0,17.0,3.0,0.0
m_invovl.f90,8.0,8.0,1.0,99.0,15.0,67.0,17.0,6.0,1.0,1.0,6.0,806.0,125.0,431.0,167.0,263.0,260.0,387.0,135.0,252.0,27.0,27.0,3.0,6.0,0.6,53.0,53.0,10.0,0.0
m_phgamma.f90,11.0,11.0,2.0,122.0,21.0,75.0,29.0,24.0,1.0,1.0,24.0,3959.0,642.0,1879.0,729.0,1099.0,1550.0,1645.0,479.0,1166.0,51.0,51.0,13.0,8.0,0.82,269.0,265.0,49.0,0.0
mpi_setup.f90,72.0,72.0,6.0,409.0,53.0,302.0,61.0,2.0,0.0,1.0,1.0,869.0,109.0,606.0,96.0,507.0,171.0,559.0,43.0,516.0,144.0,144.0,12.0,8.0,0.28,144.0,144.0,12.0,0.0
gstate.f90,51.0,51.0,0.0,562.0,81.0,357.0,129.0,3.0,0.0,1.0,2.0,1715.0,229.0,1036.0,242.0,725.0,468.0,773.0,139.0,634.0,148.0,148.0,1.0,3.0,0.45,154.0,154.0,2.0,0.0
multithreaded_getghc.f90,1.0,1.0,0.0,25.0,2.0,16.0,6.0,5.0,0.0,1.0,1.0,206.0,18.0,84.0,36.0,38.0,108.0,65.0,33.0,32.0,7.0,7.0,1.0,3.0,1.29,7.0,7.0,1.0,0.0
m_gemm_nonlop.f90,6.0,6.0,0.0,58.0,7.0,43.0,8.0,7.0,1.0,1.0,4.0,585.0,74.0,329.0,139.0,189.0,188.0,270.0,97.0,173.0,30.0,30.0,1.0,6.0,0.57,47.0,47.0,4.0,0.0
defs_abitypes.f90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1793.0,227.0,1101.0,1100.0,0.0,653.0,1099.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0
getcprj.f90,26.0,26.0,2.0,126.0,15.0,95.0,19.0,2.0,0.0,1.0,1.0,335.0,33.0,192.0,57.0,134.0,117.0,180.0,27.0,153.0,53.0,53.0,4.0,9.0,0.61,53.0,53.0,4.0,0.0
berryphase_new.f90,167.0,167.0,14.0,1521.0,229.0,948.0,412.0,1.0,0.0,1.0,1.0,1631.0,232.0,950.0,191.0,758.0,519.0,768.0,84.0,684.0,167.0,167.0,14.0,11.0,0.55,167.0,167.0,14.0,0.0
eph.f90,1.0,1.0,0.0,23.0,3.0,14.0,5.0,15.0,0.0,1.0,1.0,421.0,53.0,224.0,91.0,134.0,150.0,207.0,73.0,134.0,24.0,24.0,1.0,3.0,0.67,24.0,24.0,1.0,0.0
d2frnl.f90,45.0,45.0,2.0,259.0,20.0,211.0,37.0,4.0,0.0,1.0,1.0,1139.0,85.0,846.0,191.0,646.0,249.0,759.0,100.0,659.0,180.0,180.0,9.0,9.0,0.29,180.0,180.0,9.0,0.0
forstrnps.f90,71.0,71.0,6.0,744.0,60.0,440.0,248.0,1.0,0.0,1.0,1.0,842.0,63.0,442.0,120.0,321.0,343.0,375.0,66.0,309.0,71.0,71.0,6.0,8.0,0.78,71.0,71.0,6.0,0.0
getgsc.f90,12.0,12.0,3.0,134.0,23.0,89.0,24.0,1.0,0.0,1.0,1.0,196.0,26.0,91.0,38.0,52.0,83.0,89.0,26.0,63.0,12.0,12.0,3.0,2.0,0.91,12.0,12.0,3.0,0.0
ddb_io_out.f90,31.0,31.0,1.0,262.0,16.0,188.0,58.0,1.0,0.0,1.0,1.0,349.0,19.0,190.0,32.0,157.0,142.0,169.0,23.0,146.0,31.0,31.0,1.0,3.0,0.75,31.0,31.0,1.0,0.0
m_dtset.f90,34.0,34.0,1.0,509.0,47.0,445.0,17.0,2.0,1.0,1.0,2.0,1110.0,111.0,904.0,88.0,811.0,98.0,834.0,21.0,813.0,65.0,65.0,1.0,1.0,0.11,68.0,68.0,2.0,0.0
m_lobpcgwf.f90,7.0,7.0,1.0,92.0,18.0,52.0,22.0,3.0,1.0,1.0,3.0,379.0,69.0,193.0,94.0,97.0,122.0,180.0,81.0,99.0,9.0,9.0,1.0,3.0,0.63,21.0,21.0,3.0,0.0
getgh1c.f90,38.0,37.0,0.0,242.0,25.0,175.0,51.0,4.0,0.0,3.0,3.0,1108.0,111.0,704.0,178.0,525.0,335.0,648.0,89.0,559.0,107.0,107.0,1.0,6.0,0.48,155.0,148.0,3.0,0.0
lobpcgwf.f90,60.0,60.0,6.0,603.0,73.0,462.0,69.0,2.0,0.0,1.0,2.0,1255.0,147.0,923.0,186.0,735.0,191.0,716.0,65.0,651.0,119.0,119.0,11.0,0.0,0.21,120.0,120.0,12.0,0.0
