index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs,human_bugs
511,PairList.h,0.0,1.0,0.0,4.0,56.0,49.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,91.0,4.0,51.0,48.0,10.0,49.0,0.0,5.0,48.0,58.0,48.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.96,10.0,10.0,10.0,10.0,1.0,0
512,Exec_ReadData.cpp,0.0,12.0,0.0,2.0,26.0,0.0,3.0,3.0,3.0,2.0,12.0,0.0,12.0,0.0,0.0,2.0,28.0,2.0,24.0,7.0,16.0,0.0,0.0,2.0,15.0,21.0,7.0,0.0,14.0,5.0,5.0,5.0,3.0,2.0,0.0,6.0,6.0,6.0,4.0,0.0,0
513,Exec_ReadData.h,0.0,1.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,11.0,0.0,7.0,5.0,1.0,0.0,0.0,4.0,4.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0
514,FileIO_Mpi.cpp,0.0,0.0,0.0,9.0,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
515,Exec_DataSetCmd.cpp,0.0,56.0,4.0,12.0,463.0,36.0,15.0,14.0,18.0,9.0,58.0,0.0,56.0,4.0,0.0,8.0,499.0,12.0,458.0,110.0,372.0,36.0,0.0,5.0,293.0,418.0,98.0,0.0,320.0,53.0,39.0,62.0,46.0,5.0,0.08,123.0,109.0,145.0,77.0,4.0,0
516,NC_Routines.cpp,0.0,0.0,0.0,8.0,76.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,109.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
517,termcap.h,0.0,0.0,0.0,18.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,11.0,11.0,11.0,0.0,19.0,18.0,6.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0
518,FileName.cpp,0.0,11.0,2.0,16.0,175.0,34.0,2.0,2.0,2.0,1.0,12.0,0.0,10.0,2.0,0.0,14.0,219.0,16.0,156.0,30.0,105.0,34.0,4.0,16.0,88.0,126.0,28.0,0.0,98.0,6.0,6.0,7.0,4.0,3.0,0.22,33.0,33.0,34.0,19.0,7.0,0
521,Action_ClusterDihedral.cpp,2.0,39.0,8.0,20.0,282.0,64.0,9.0,9.0,9.0,3.0,48.0,2.0,38.0,8.0,0.0,7.0,358.0,20.0,268.0,53.0,200.0,64.0,5.0,9.0,164.0,225.0,41.0,1.0,183.0,18.0,18.0,18.0,7.0,5.0,0.24,60.0,60.0,64.0,23.0,0.0,0
522,ClusterMap.cpp,1.0,23.0,4.0,22.0,236.0,42.0,4.0,4.0,4.0,1.0,27.0,1.0,19.0,4.0,0.0,10.0,296.0,22.0,193.0,60.0,117.0,42.0,12.0,31.0,114.0,154.0,54.0,0.0,100.0,10.0,10.0,10.0,3.0,6.0,0.22,40.0,40.0,41.0,14.0,0.0,0
523,posixjmp.h,0.0,0.0,0.0,6.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,0.0,0.0,0.0,20.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
525,NC_Cmatrix.h,0.0,1.0,0.0,1.0,47.0,27.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,65.0,0.0,23.0,20.0,3.0,14.0,19.0,9.0,20.0,23.0,20.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.61,3.0,3.0,3.0,3.0,0.0,0
526,TrajoutList.cpp,0.0,15.0,1.0,6.0,119.0,19.0,4.0,4.0,4.0,2.0,15.0,0.0,15.0,1.0,0.0,6.0,142.0,6.0,88.0,16.0,57.0,16.0,29.0,4.0,49.0,72.0,15.0,0.0,57.0,6.0,6.0,6.0,6.0,4.0,0.18,23.0,23.0,23.0,17.0,0.0,0
527,TrajoutList.h,0.0,1.0,0.0,0.0,28.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,35.0,0.0,21.0,18.0,3.0,11.0,1.0,6.0,17.0,21.0,18.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.52,4.0,4.0,4.0,4.0,0.0,0
530,AssociatedData.cpp,0.0,21.0,0.0,2.0,25.0,0.0,5.0,5.0,5.0,1.0,21.0,0.0,21.0,0.0,0.0,1.0,27.0,2.0,23.0,3.0,19.0,0.0,0.0,2.0,13.0,18.0,2.0,0.0,16.0,5.0,5.0,5.0,1.0,1.0,0.0,5.0,5.0,5.0,1.0,0.0,0
531,FindDepend.cpp,3.0,31.0,7.0,19.0,132.0,38.0,9.0,9.0,11.0,6.0,41.0,3.0,31.0,7.0,0.0,4.0,189.0,19.0,126.0,19.0,89.0,38.0,0.0,6.0,86.0,123.0,20.0,0.0,103.0,25.0,25.0,26.0,20.0,3.0,0.3,36.0,36.0,42.0,27.0,1.0,0
532,Action_Temperature.h,0.0,1.0,0.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,23.0,1.0,17.0,14.0,1.0,1.0,0.0,4.0,13.0,15.0,14.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.06,2.0,2.0,2.0,2.0,1.0,0
533,display.c,5.0,48.0,10.0,263.0,1718.0,522.0,9.0,9.0,13.0,1.0,62.0,5.0,36.0,9.0,0.0,32.0,2451.0,238.0,1200.0,173.0,763.0,470.0,432.0,191.0,655.0,863.0,120.0,6.0,737.0,102.0,102.0,154.0,6.0,6.0,0.39,285.0,285.0,422.0,46.0,0.0,0
534,Exec_Traj.cpp,0.0,9.0,0.0,2.0,53.0,4.0,1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,0.0,6.0,59.0,2.0,46.0,7.0,34.0,4.0,2.0,5.0,15.0,22.0,7.0,0.0,15.0,2.0,2.0,2.0,1.0,1.0,0.09,7.0,7.0,7.0,6.0,0.0,0
535,Exec_Traj.h,0.0,2.0,0.0,2.0,47.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,5.0,14.0,56.0,2.0,43.0,25.0,9.0,7.0,0.0,4.0,20.0,34.0,25.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.16,14.0,14.0,14.0,14.0,0.0,0
536,Action_SetVelocity.cpp,0.0,14.0,1.0,6.0,74.0,8.0,3.0,3.0,3.0,1.0,15.0,0.0,14.0,1.0,0.0,5.0,87.0,6.0,70.0,15.0,51.0,8.0,0.0,4.0,45.0,59.0,15.0,0.0,44.0,5.0,5.0,5.0,3.0,2.0,0.11,14.0,14.0,14.0,7.0,1.0,0
537,Parm_SDF.h,0.0,1.0,0.0,0.0,13.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,13.0,0.0,9.0,7.0,4.0,0.0,0.0,4.0,7.0,11.0,7.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0
538,Analysis_RunningAvg.h,0.0,1.0,0.0,2.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,20.0,2.0,13.0,10.0,1.0,0.0,0.0,5.0,10.0,11.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
539,DataIO_Mdout.h,0.0,1.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,26.0,0.0,21.0,18.0,4.0,1.0,0.0,4.0,13.0,18.0,14.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.05,5.0,5.0,5.0,5.0,0.0,0
540,ClusterMatrix.h,0.0,1.0,0.0,0.0,30.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,40.0,0.0,16.0,13.0,6.0,12.0,4.0,10.0,12.0,19.0,13.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.75,7.0,7.0,7.0,7.0,0.0,0
541,Action_GIST.h,0.0,1.0,0.0,10.0,101.0,57.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,120.0,10.0,86.0,83.0,1.0,54.0,3.0,12.0,82.0,83.0,82.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.63,1.0,1.0,1.0,1.0,0.0,0
542,Action_Energy.cpp,1.0,33.0,2.0,16.0,272.0,26.0,10.0,8.0,11.0,4.0,36.0,1.0,33.0,2.0,0.0,8.0,313.0,16.0,270.0,31.0,227.0,26.0,0.0,2.0,176.0,262.0,27.0,0.0,235.0,54.0,44.0,58.0,25.0,4.0,0.1,83.0,65.0,89.0,38.0,7.0,0
543,Energy.cpp,0.0,22.0,3.0,14.0,321.0,59.0,3.0,3.0,4.0,1.0,25.0,0.0,20.0,3.0,0.0,14.0,382.0,14.0,278.0,115.0,187.0,59.0,23.0,20.0,178.0,224.0,106.0,0.0,118.0,8.0,8.0,10.0,4.0,4.0,0.21,46.0,46.0,59.0,26.0,2.0,0
544,ActionState.h,0.0,1.0,0.0,0.0,60.0,19.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,23.0,77.0,0.0,48.0,35.0,19.0,19.0,4.0,8.0,29.0,52.0,33.0,0.0,19.0,1.0,1.0,1.0,1.0,0.0,0.4,23.0,23.0,23.0,23.0,0.0,0
545,DataFileList.h,0.0,1.0,0.0,2.0,55.0,26.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,80.0,2.0,49.0,43.0,6.0,26.0,0.0,6.0,41.0,49.0,43.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.53,8.0,8.0,8.0,8.0,3.0,0
546,Action_Outtraj.cpp,0.0,19.0,2.0,9.0,122.0,19.0,4.0,4.0,5.0,3.0,21.0,0.0,17.0,2.0,0.0,6.0,149.0,9.0,100.0,17.0,73.0,19.0,13.0,9.0,51.0,77.0,17.0,0.0,60.0,13.0,13.0,15.0,11.0,4.0,0.19,26.0,26.0,30.0,23.0,3.0,0
547,Action_Outtraj.h,0.0,1.0,0.0,0.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,31.0,0.0,19.0,16.0,1.0,1.0,3.0,8.0,15.0,17.0,16.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.05,2.0,2.0,2.0,2.0,0.0,0
548,Action_Hbond.cpp,2.0,55.0,8.0,38.0,916.0,187.0,13.0,13.0,15.0,4.0,64.0,2.0,51.0,8.0,0.0,13.0,1112.0,35.0,659.0,113.0,495.0,134.0,249.0,53.0,412.0,583.0,84.0,2.0,497.0,37.0,37.0,40.0,22.0,6.0,0.2,171.0,171.0,192.0,56.0,0.0,0
549,Action_Hbond.h,0.0,6.0,0.0,4.0,108.0,21.0,2.0,2.0,2.0,1.0,6.0,0.0,6.0,0.0,1.0,3.0,121.0,4.0,91.0,72.0,11.0,21.0,4.0,13.0,74.0,80.0,71.0,0.0,9.0,3.0,3.0,3.0,3.0,1.0,0.23,6.0,6.0,6.0,5.0,0.0,0
550,Exec_Help.h,0.0,1.0,0.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,12.0,0.0,7.0,5.0,1.0,1.0,0.0,4.0,4.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14,2.0,2.0,2.0,2.0,0.0,0
551,Cmd.h,0.0,1.0,0.0,0.0,27.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,45.0,0.0,21.0,18.0,7.0,22.0,0.0,6.0,16.0,25.0,18.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,1.05,9.0,9.0,9.0,9.0,2.0,0
552,Action_MultiVector.h,0.0,1.0,0.0,1.0,28.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,30.0,1.0,22.0,19.0,1.0,3.0,0.0,6.0,18.0,20.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14,2.0,2.0,2.0,2.0,0.0,0
553,ImageRoutines.cpp,1.0,25.0,5.0,24.0,280.0,120.0,5.0,5.0,5.0,1.0,31.0,1.0,24.0,5.0,0.0,11.0,412.0,24.0,269.0,82.0,177.0,119.0,4.0,9.0,157.0,210.0,65.0,0.0,145.0,10.0,10.0,11.0,6.0,5.0,0.44,53.0,53.0,56.0,21.0,0.0,0
554,Action_Mask.cpp,0.0,29.0,4.0,9.0,168.0,31.0,5.0,5.0,7.0,2.0,33.0,0.0,27.0,4.0,0.0,5.0,207.0,8.0,136.0,34.0,100.0,27.0,31.0,6.0,74.0,100.0,22.0,0.0,78.0,14.0,14.0,24.0,6.0,3.0,0.2,26.0,26.0,36.0,10.0,2.0,0
555,Action_Mask.h,0.0,1.0,0.0,1.0,34.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,40.0,1.0,25.0,22.0,1.0,16.0,3.0,7.0,21.0,23.0,22.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.64,2.0,2.0,2.0,2.0,0.0,0
556,StringRoutines.cpp,0.0,11.0,1.0,23.0,250.0,52.0,3.0,3.0,3.0,2.0,11.0,0.0,10.0,0.0,1.0,20.0,311.0,23.0,200.0,41.0,143.0,51.0,30.0,23.0,134.0,186.0,39.0,1.0,146.0,11.0,11.0,13.0,11.0,4.0,0.26,52.0,52.0,62.0,43.0,2.0,0
560,Action_Matrix.h,0.0,1.0,0.0,5.0,72.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,83.0,5.0,57.0,53.0,1.0,19.0,4.0,12.0,52.0,54.0,53.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,0.0,0
561,Exec_DataFilter.cpp,0.0,13.0,1.0,2.0,30.0,2.0,3.0,3.0,3.0,2.0,14.0,0.0,13.0,1.0,0.0,2.0,34.0,2.0,26.0,8.0,16.0,2.0,0.0,4.0,15.0,20.0,8.0,0.0,12.0,4.0,4.0,4.0,3.0,1.0,0.08,5.0,5.0,5.0,4.0,0.0,0
562,Action_FilterByData.h,0.0,1.0,0.0,1.0,23.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,26.0,1.0,18.0,15.0,2.0,2.0,0.0,5.0,14.0,17.0,15.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.11,3.0,3.0,3.0,3.0,0.0,0
563,SimplexMin.cpp,5.0,36.0,11.0,28.0,182.0,70.0,9.0,9.0,9.0,1.0,50.0,5.0,36.0,11.0,0.0,5.0,273.0,28.0,180.0,50.0,133.0,70.0,0.0,2.0,136.0,179.0,47.0,0.0,132.0,23.0,23.0,23.0,5.0,7.0,0.39,43.0,43.0,43.0,9.0,0.0,0
564,Exec_CompareTop.h,0.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,14.0,0.0,9.0,6.0,1.0,1.0,0.0,4.0,5.0,7.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11,2.0,2.0,2.0,2.0,2.0,0
565,ImageTypes.h,0.0,5.0,1.0,0.0,13.0,4.0,3.0,3.0,3.0,3.0,5.0,0.0,5.0,1.0,0.0,1.0,16.0,0.0,9.0,5.0,3.0,4.0,0.0,4.0,5.0,9.0,4.0,0.0,5.0,3.0,3.0,3.0,3.0,1.0,0.44,3.0,3.0,3.0,3.0,0.0,0
566,Analysis_State.cpp,2.0,44.0,4.0,11.0,177.0,17.0,11.0,11.0,12.0,5.0,49.0,2.0,44.0,4.0,0.0,4.0,202.0,11.0,175.0,35.0,145.0,17.0,0.0,2.0,110.0,153.0,32.0,0.0,121.0,25.0,25.0,28.0,10.0,5.0,0.1,43.0,43.0,46.0,22.0,2.0,0
567,Cpptraj.cpp,0.0,41.0,5.0,11.0,463.0,62.0,10.0,10.0,12.0,7.0,45.0,0.0,33.0,4.0,0.0,11.0,528.0,11.0,360.0,57.0,281.0,57.0,46.0,64.0,189.0,297.0,55.0,0.0,242.0,59.0,59.0,77.0,58.0,5.0,0.16,108.0,108.0,129.0,80.0,6.0,0
568,ReadLine.h,0.0,1.0,0.0,0.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,17.0,0.0,12.0,9.0,3.0,1.0,0.0,4.0,9.0,12.0,9.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.08,3.0,3.0,3.0,3.0,0.0,0
570,ViewRst.cpp,1.0,15.0,1.0,9.0,80.0,8.0,4.0,4.0,4.0,3.0,16.0,1.0,15.0,1.0,0.0,5.0,96.0,9.0,76.0,16.0,53.0,8.0,0.0,4.0,47.0,70.0,16.0,0.0,54.0,8.0,8.0,8.0,8.0,2.0,0.11,22.0,21.0,22.0,16.0,0.0,0
571,Analysis_Modes.cpp,1.0,45.0,5.0,25.0,601.0,90.0,10.0,10.0,12.0,5.0,50.0,1.0,45.0,5.0,0.0,13.0,703.0,25.0,597.0,165.0,472.0,90.0,0.0,4.0,381.0,513.0,141.0,0.0,372.0,63.0,63.0,76.0,39.0,5.0,0.15,131.0,126.0,156.0,66.0,2.0,0
572,Residue.cpp,0.0,31.0,9.0,2.0,64.0,18.0,28.0,19.0,30.0,18.0,36.0,0.0,31.0,9.0,0.0,2.0,76.0,2.0,62.0,2.0,57.0,18.0,0.0,2.0,56.0,113.0,2.0,0.0,111.0,35.0,35.0,39.0,35.0,1.0,0.29,56.0,37.0,60.0,36.0,0.0,0
573,Action_DistRmsd.h,0.0,1.0,0.0,1.0,20.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,22.0,1.0,15.0,12.0,1.0,4.0,0.0,5.0,11.0,13.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.27,2.0,2.0,2.0,2.0,0.0,0
574,DataSet_Cmatrix_NOMEM.cpp,0.0,6.0,0.0,3.0,19.0,0.0,2.0,2.0,2.0,1.0,6.0,0.0,6.0,0.0,0.0,3.0,22.0,3.0,18.0,5.0,11.0,0.0,0.0,1.0,8.0,14.0,5.0,0.0,9.0,2.0,2.0,3.0,1.0,1.0,0.0,6.0,6.0,7.0,3.0,2.0,0
575,Exec_PermuteDihedrals.cpp,2.0,72.0,18.0,15.0,440.0,121.0,15.0,15.0,16.0,7.0,90.0,2.0,67.0,18.0,0.0,6.0,566.0,15.0,401.0,86.0,311.0,119.0,20.0,21.0,238.0,330.0,69.0,0.0,261.0,44.0,43.0,48.0,18.0,7.0,0.3,91.0,90.0,96.0,44.0,0.0,0
577,Action_GIST.cpp,4.0,75.0,12.0,63.0,997.0,177.0,10.0,10.0,13.0,2.0,88.0,4.0,71.0,11.0,0.0,13.0,1194.0,63.0,929.0,319.0,750.0,170.0,52.0,26.0,669.0,800.0,270.0,0.0,530.0,30.0,30.0,50.0,11.0,8.0,0.18,129.0,127.0,175.0,30.0,5.0,0
578,Exec_Analyze.cpp,0.0,13.0,1.0,2.0,29.0,3.0,3.0,3.0,3.0,2.0,14.0,0.0,13.0,1.0,0.0,2.0,34.0,2.0,26.0,4.0,20.0,3.0,0.0,3.0,12.0,17.0,4.0,0.0,13.0,4.0,4.0,4.0,3.0,1.0,0.12,5.0,5.0,5.0,4.0,0.0,0
579,Exec_Analyze.h,0.0,1.0,0.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,12.0,0.0,7.0,5.0,1.0,1.0,0.0,4.0,4.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14,2.0,2.0,2.0,2.0,0.0,0
580,Analysis_Matrix.cpp,3.0,35.0,5.0,19.0,179.0,28.0,9.0,9.0,10.0,4.0,42.0,3.0,34.0,5.0,0.0,5.0,222.0,19.0,171.0,31.0,132.0,28.0,2.0,6.0,104.0,149.0,20.0,0.0,129.0,22.0,22.0,25.0,13.0,2.0,0.16,45.0,45.0,48.0,24.0,0.0,0
581,Analysis_Matrix.h,0.0,1.0,0.0,3.0,27.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,30.0,3.0,21.0,18.0,1.0,0.0,0.0,6.0,18.0,19.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
582,CpptrajStdio.cpp,0.0,9.0,0.0,12.0,138.0,26.0,2.0,2.0,2.0,1.0,9.0,0.0,6.0,0.0,0.0,12.0,173.0,11.0,81.0,26.0,44.0,22.0,39.0,24.0,43.0,64.0,22.0,0.0,42.0,3.0,3.0,3.0,3.0,2.0,0.27,21.0,21.0,21.0,14.0,0.0,0
583,Action_FilterByData.cpp,1.0,21.0,1.0,8.0,109.0,8.0,5.0,5.0,5.0,2.0,23.0,1.0,20.0,1.0,0.0,5.0,125.0,8.0,101.0,19.0,75.0,8.0,4.0,4.0,58.0,84.0,19.0,0.0,65.0,14.0,14.0,14.0,7.0,2.0,0.08,26.0,26.0,27.0,13.0,0.0,0
584,Analysis_Multicurve.h,0.0,1.0,0.0,1.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,19.0,1.0,13.0,10.0,1.0,0.0,0.0,5.0,9.0,11.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0
585,DataSet_MatrixFlt.cpp,0.0,7.0,0.0,1.0,28.0,0.0,2.0,2.0,3.0,1.0,7.0,0.0,7.0,0.0,0.0,2.0,29.0,1.0,14.0,6.0,10.0,0.0,11.0,3.0,9.0,13.0,6.0,0.0,7.0,2.0,2.0,3.0,1.0,1.0,0.0,4.0,4.0,5.0,2.0,2.0,0
586,readline.c,4.0,24.0,4.0,212.0,772.0,245.0,4.0,4.0,5.0,1.0,32.0,4.0,22.0,4.0,0.0,26.0,1214.0,210.0,620.0,147.0,392.0,242.0,66.0,109.0,370.0,449.0,104.0,0.0,345.0,22.0,20.0,35.0,15.0,4.0,0.39,101.0,99.0,136.0,47.0,0.0,0
588,DataSet_Cmatrix.cpp,0.0,11.0,1.0,3.0,35.0,8.0,4.0,4.0,4.0,3.0,12.0,0.0,11.0,1.0,0.0,3.0,46.0,3.0,33.0,5.0,23.0,8.0,0.0,2.0,19.0,31.0,5.0,0.0,26.0,6.0,6.0,6.0,5.0,2.0,0.24,12.0,12.0,12.0,9.0,0.0,0
589,Action_DNAionTracker.h,0.0,1.0,0.0,1.0,25.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,26.0,1.0,20.0,17.0,1.0,2.0,0.0,5.0,16.0,18.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,2.0,2.0,2.0,2.0,0.0,0
590,vi_mode.c,2.0,18.0,1.0,248.0,1356.0,159.0,4.0,4.0,7.0,1.0,22.0,2.0,18.0,1.0,0.0,66.0,1748.0,242.0,1203.0,254.0,660.0,152.0,92.0,75.0,561.0,755.0,128.0,5.0,622.0,20.0,20.0,35.0,11.0,4.0,0.13,264.0,254.0,429.0,107.0,0.0,0
591,DataIO.cpp,0.0,17.0,1.0,5.0,86.0,8.0,5.0,5.0,6.0,4.0,17.0,0.0,17.0,1.0,0.0,5.0,98.0,5.0,83.0,21.0,58.0,8.0,0.0,3.0,54.0,81.0,20.0,0.0,61.0,11.0,11.0,11.0,9.0,4.0,0.1,27.0,27.0,30.0,20.0,0.0,0
592,ParmFile.cpp,0.0,25.0,3.0,6.0,132.0,17.0,6.0,6.0,6.0,4.0,27.0,0.0,25.0,3.0,0.0,4.0,155.0,6.0,122.0,45.0,97.0,17.0,0.0,10.0,61.0,83.0,21.0,0.0,62.0,10.0,10.0,10.0,8.0,3.0,0.14,22.0,22.0,23.0,16.0,2.0,0
593,Parm_CIF.h,0.0,1.0,0.0,0.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,17.0,0.0,13.0,10.0,4.0,0.0,0.0,4.0,9.0,14.0,10.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0
594,Parm_Tinker.h,0.0,1.0,0.0,0.0,13.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,13.0,0.0,9.0,7.0,4.0,0.0,0.0,4.0,7.0,11.0,7.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0
598,ReferenceFrame.h,0.0,1.0,0.0,0.0,28.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,13.0,33.0,0.0,24.0,16.0,12.0,8.0,0.0,4.0,13.0,27.0,16.0,0.0,11.0,2.0,2.0,2.0,1.0,1.0,0.33,14.0,14.0,14.0,13.0,0.0,0
599,Ewald.cpp,1.0,33.0,7.0,35.0,668.0,167.0,5.0,5.0,5.0,1.0,39.0,1.0,29.0,6.0,0.0,18.0,851.0,31.0,514.0,196.0,402.0,134.0,149.0,45.0,376.0,457.0,171.0,0.0,286.0,16.0,16.0,18.0,9.0,7.0,0.26,83.0,83.0,85.0,26.0,8.0,0
600,ParameterTypes.h,0.0,2.0,0.0,0.0,407.0,76.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,15.0,167.0,456.0,0.0,404.0,266.0,195.0,76.0,0.0,3.0,288.0,474.0,257.0,0.0,217.0,5.0,5.0,5.0,5.0,4.0,0.19,186.0,186.0,187.0,176.0,0.0,0
601,Parm_Tinker.cpp,1.0,16.0,4.0,4.0,35.0,10.0,5.0,5.0,5.0,2.0,21.0,1.0,16.0,4.0,0.0,2.0,49.0,4.0,32.0,10.0,23.0,10.0,0.0,3.0,27.0,36.0,10.0,0.0,26.0,8.0,8.0,8.0,4.0,1.0,0.31,9.0,9.0,9.0,5.0,0.0,0
