,File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,human_buggy
30,src/USER-DPD/fix_eos_table.cpp,d60fbe4,2.0,17.0,1.0,76.0,292.0,71.0,4.0,4.0,4.0,1.0,20.0,2.0,17.0,1.0,0.0,,17.0,435.0,76.0,284.0,69.0,194.0,71.0,0.0,8.0,,,200.0,263.0,67.0,0.0,196.0,,,,,9.0,9.0,9.0,5.0,4.0,0.25,63.0,63.0,65.0,21.0,1.0
31,src/USER-DPD/fix_eos_table.cpp,edbb8bc,2.0,17.0,1.0,77.0,295.0,71.0,4.0,4.0,4.0,1.0,20.0,2.0,17.0,1.0,0.0,,17.0,439.0,77.0,287.0,71.0,197.0,71.0,0.0,8.0,,,203.0,266.0,69.0,0.0,197.0,,,,,9.0,9.0,9.0,5.0,4.0,0.25,63.0,63.0,65.0,21.0,0.0
32,src/fix_nh.cpp,50ac419,8.0,48.0,4.0,361.0,1700.0,261.0,14.0,14.0,17.0,2.0,60.0,8.0,48.0,4.0,0.0,,35.0,2322.0,361.0,1678.0,181.0,1395.0,261.0,0.0,22.0,,,1126.0,1617.0,182.0,0.0,1435.0,,,,,146.0,146.0,228.0,46.0,4.0,0.16,494.0,494.0,601.0,85.0,1.0
33,src/fix_nh.cpp,84de575,8.0,48.0,4.0,361.0,1700.0,261.0,14.0,14.0,17.0,2.0,60.0,8.0,48.0,4.0,0.0,,35.0,2322.0,361.0,1678.0,181.0,1395.0,261.0,0.0,22.0,,,1126.0,1619.0,182.0,0.0,1437.0,,,,,146.0,146.0,228.0,46.0,4.0,0.16,496.0,496.0,603.0,85.0,0.0
34,src/MC/fix_atom_swap.cpp,df720a4,5.0,28.0,1.0,136.0,590.0,74.0,9.0,9.0,9.0,2.0,33.0,5.0,28.0,1.0,0.0,,20.0,800.0,136.0,559.0,98.0,430.0,74.0,0.0,31.0,,,383.0,557.0,99.0,0.0,458.0,,,,,29.0,29.0,33.0,13.0,6.0,0.13,172.0,172.0,180.0,48.0,1.0
35,src/MC/fix_atom_swap.cpp,f735a66,5.0,28.0,1.0,136.0,590.0,74.0,9.0,9.0,9.0,2.0,33.0,5.0,28.0,1.0,0.0,,20.0,800.0,136.0,559.0,98.0,430.0,74.0,0.0,31.0,,,383.0,557.0,99.0,0.0,458.0,,,,,29.0,29.0,33.0,13.0,6.0,0.13,172.0,172.0,180.0,48.0,0.0
36,src/KOKKOS/comm_kokkos.cpp,ef6ff80,3.0,23.0,2.0,150.0,724.0,124.0,5.0,5.0,5.0,1.0,28.0,3.0,23.0,2.0,0.0,,30.0,997.0,150.0,704.0,139.0,484.0,124.0,0.0,20.0,,,406.0,554.0,104.0,0.0,450.0,,,,,41.0,41.0,47.0,1.0,8.0,0.18,150.0,150.0,164.0,30.0,1.0
37,src/KOKKOS/comm_kokkos.cpp,6b79bbf,3.0,23.0,2.0,147.0,733.0,114.0,5.0,5.0,6.0,1.0,28.0,3.0,23.0,2.0,0.0,,30.0,994.0,147.0,713.0,140.0,493.0,114.0,0.0,20.0,,,417.0,567.0,105.0,0.0,462.0,,,,,41.0,41.0,47.0,1.0,8.0,0.16,152.0,152.0,166.0,30.0,0.0
38,src/compute_orientorder_atom.cpp,6b79bbf,4.0,30.0,2.0,80.0,366.0,61.0,8.0,8.0,8.0,1.0,36.0,4.0,30.0,2.0,0.0,,11.0,507.0,80.0,335.0,67.0,262.0,61.0,1.0,31.0,,,348.0,419.0,64.0,6.0,349.0,,,,,31.0,31.0,32.0,5.0,4.0,0.18,88.0,88.0,92.0,20.0,1.0
39,src/compute_orientorder_atom.cpp,2479d80,4.0,30.0,2.0,80.0,367.0,61.0,8.0,8.0,8.0,1.0,36.0,4.0,30.0,2.0,0.0,,11.0,508.0,80.0,336.0,67.0,263.0,61.0,1.0,31.0,,,349.0,420.0,64.0,6.0,350.0,,,,,31.0,31.0,32.0,5.0,4.0,0.18,88.0,88.0,92.0,20.0,0.0
40,src/fix_ave_histo.cpp,6ff87be,8.0,59.0,3.0,140.0,849.0,85.0,19.0,19.0,25.0,2.0,69.0,8.0,59.0,3.0,0.0,,14.0,1074.0,140.0,829.0,83.0,725.0,85.0,0.0,20.0,,,533.0,797.0,83.0,0.0,714.0,,,,,123.0,123.0,198.0,14.0,5.0,0.10,269.0,269.0,356.0,36.0,1.0
41,src/COMPRESS/dump_custom_gz.cpp,6ff87be,2.0,15.0,1.0,26.0,94.0,24.0,4.0,4.0,4.0,1.0,17.0,2.0,15.0,1.0,0.0,,6.0,144.0,26.0,89.0,12.0,61.0,24.0,0.0,5.0,,,48.0,71.0,11.0,0.0,60.0,,,,,10.0,10.0,10.0,1.0,3.0,0.27,22.0,22.0,24.0,6.0,1.0
42,src/balance.cpp,6ff87be,12.0,53.0,6.0,187.0,749.0,178.0,16.0,16.0,17.0,2.0,71.0,12.0,52.0,6.0,0.0,,13.0,1113.0,183.0,678.0,133.0,564.0,178.0,53.0,22.0,,,557.0,757.0,133.0,0.0,624.0,,,,,99.0,99.0,115.0,15.0,5.0,0.26,208.0,208.0,224.0,37.0,1.0
43,src/fix_balance.cpp,6ff87be,12.0,53.0,6.0,187.0,749.0,178.0,16.0,16.0,17.0,2.0,71.0,12.0,52.0,6.0,0.0,,13.0,1113.0,183.0,678.0,133.0,564.0,178.0,53.0,22.0,,,557.0,757.0,133.0,0.0,624.0,,,,,99.0,99.0,115.0,15.0,5.0,0.26,208.0,208.0,224.0,37.0,1.0
44,src/fix_ave_atom.cpp,6ff87be,5.0,24.0,2.0,88.0,306.0,67.0,8.0,8.0,9.0,1.0,31.0,5.0,24.0,2.0,0.0,,12.0,461.0,88.0,292.0,52.0,239.0,67.0,0.0,14.0,,,203.0,305.0,52.0,0.0,253.0,,,,,40.0,40.0,51.0,4.0,5.0,0.23,100.0,100.0,113.0,15.0,1.0
45,src/fix_print.cpp,6ff87be,4.0,20.0,2.0,26.0,93.0,25.0,6.0,6.0,8.0,1.0,27.0,4.0,20.0,2.0,0.0,,4.0,144.0,26.0,83.0,13.0,61.0,25.0,0.0,10.0,,,55.0,82.0,13.0,0.0,69.0,,,,,17.0,17.0,19.0,1.0,4.0,0.30,25.0,25.0,30.0,4.0,1.0
46,lib/colvars/colvarmodule.cpp,6ff87be,3.0,20.0,2.0,258.0,1140.0,91.0,4.0,4.0,5.0,1.0,24.0,3.0,20.0,2.0,0.0,,56.0,1482.0,258.0,1127.0,188.0,772.0,91.0,0.0,13.0,,,581.0,796.0,168.0,3.0,625.0,,,,,14.0,14.0,16.0,10.0,5.0,0.08,241.0,241.0,271.0,107.0,1.0
47,src/USER-OMP/pair_lubricate_poly_omp.cpp,6ff87be,17.0,61.0,9.0,104.0,325.0,65.0,8.0,8.0,9.0,1.0,87.0,17.0,60.0,9.0,0.0,,5.0,489.0,104.0,303.0,51.0,248.0,65.0,2.0,22.0,,,227.0,269.0,50.0,0.0,219.0,,,,,20.0,20.0,25.0,3.0,5.0,0.21,40.0,40.0,46.0,7.0,1.0
48,src/fix_ave_correlate.cpp,6ff87be,8.0,51.0,3.0,91.0,475.0,67.0,19.0,19.0,21.0,1.0,62.0,8.0,51.0,3.0,0.0,,9.0,633.0,91.0,460.0,57.0,388.0,67.0,0.0,15.0,,,357.0,529.0,57.0,0.0,472.0,,,,,85.0,85.0,102.0,4.0,5.0,0.15,170.0,170.0,190.0,16.0,1.0
49,src/fix.cpp,6ff87be,5.0,26.0,2.0,54.0,194.0,66.0,6.0,6.0,6.0,1.0,33.0,5.0,26.0,2.0,0.0,,7.0,314.0,54.0,184.0,23.0,143.0,66.0,0.0,10.0,,,146.0,186.0,23.0,0.0,163.0,,,,,12.0,12.0,12.0,1.0,3.0,0.36,40.0,40.0,44.0,7.0,1.0
50,src/dump_xyz.cpp,6ff87be,2.0,13.0,0.0,46.0,141.0,29.0,3.0,3.0,3.0,1.0,16.0,2.0,13.0,0.0,0.0,,10.0,216.0,46.0,132.0,32.0,88.0,29.0,0.0,9.0,,,86.0,120.0,32.0,0.0,88.0,,,,,6.0,6.0,6.0,4.0,3.0,0.22,33.0,33.0,34.0,13.0,1.0
51,src/fix_store_state.cpp,6ff87be,2.0,17.0,0.0,271.0,1114.0,123.0,5.0,5.0,5.0,1.0,19.0,2.0,17.0,0.0,0.0,,65.0,1508.0,271.0,1098.0,361.0,824.0,123.0,0.0,16.0,,,735.0,1068.0,361.0,0.0,707.0,,,,,108.0,108.0,120.0,44.0,6.0,0.11,331.0,331.0,349.0,108.0,1.0
52,src/USER-QMMM/fix_qmmm.cpp,6ff87be,5.0,28.0,4.0,141.0,549.0,170.0,6.0,6.0,7.0,1.0,37.0,5.0,28.0,4.0,0.0,,18.0,847.0,141.0,532.0,122.0,373.0,170.0,1.0,16.0,,,359.0,476.0,114.0,0.0,362.0,,,,,26.0,26.0,27.0,3.0,6.0,0.32,116.0,116.0,122.0,20.0,1.0
53,src/variable.cpp,6ff87be,11.0,73.0,5.0,689.0,3754.0,565.0,24.0,24.0,30.0,6.0,89.0,11.0,73.0,5.0,0.0,,51.0,4995.0,689.0,3715.0,526.0,3200.0,565.0,0.0,39.0,,,2490.0,3705.0,507.0,3.0,3195.0,,,,,217.0,217.0,287.0,92.0,6.0,0.15,1227.0,1227.0,1519.0,332.0,1.0
54,src/group.cpp,6ff87be,7.0,32.0,1.0,324.0,1166.0,213.0,9.0,9.0,10.0,1.0,40.0,7.0,32.0,1.0,0.0,,36.0,1703.0,324.0,1143.0,399.0,904.0,213.0,0.0,23.0,,,942.0,1256.0,394.0,0.0,862.0,,,,,153.0,153.0,169.0,4.0,6.0,0.19,325.0,325.0,358.0,49.0,1.0
55,src/fix_ave_time.cpp,6ff87be,9.0,53.0,6.0,176.0,875.0,149.0,20.0,20.0,24.0,2.0,68.0,9.0,53.0,6.0,0.0,,16.0,1200.0,176.0,860.0,114.0,715.0,149.0,0.0,15.0,,,610.0,925.0,114.0,0.0,811.0,,,,,126.0,126.0,172.0,9.0,6.0,0.17,313.0,313.0,376.0,41.0,1.0
56,src/dump.cpp,6ff87be,10.0,52.0,5.0,153.0,641.0,107.0,15.0,15.0,16.0,2.0,67.0,10.0,51.0,5.0,0.0,,12.0,901.0,153.0,613.0,97.0,513.0,107.0,7.0,24.0,,,459.0,628.0,96.0,0.0,532.0,,,,,54.0,54.0,55.0,7.0,4.0,0.17,176.0,176.0,196.0,24.0,1.0
57,lib/colvars/colvarbias_abf.cpp,6ff87be,7.0,33.0,5.0,103.0,394.0,65.0,7.0,7.0,9.0,1.0,44.0,7.0,33.0,5.0,0.0,,12.0,560.0,103.0,391.0,48.0,287.0,65.0,0.0,3.0,,,230.0,315.0,41.0,0.0,274.0,,,,,24.0,24.0,32.0,6.0,5.0,0.17,88.0,88.0,105.0,23.0,1.0
58,src/COLLOID/pair_lubricate_poly.cpp,6ff87be,32.0,113.0,22.0,109.0,367.0,91.0,18.0,18.0,20.0,1.0,165.0,32.0,113.0,22.0,0.0,,3.0,561.0,109.0,344.0,56.0,288.0,91.0,0.0,23.0,,,264.0,320.0,57.0,0.0,263.0,,,,,28.0,28.0,34.0,3.0,5.0,0.26,54.0,54.0,60.0,5.0,1.0
59,src/fix_ave_chunk.cpp,6ff87be,13.0,78.0,9.0,154.0,801.0,129.0,26.0,26.0,30.0,3.0,99.0,13.0,78.0,9.0,0.0,,10.0,1079.0,154.0,785.0,86.0,672.0,129.0,0.0,16.0,,,571.0,828.0,86.0,0.0,742.0,,,,,122.0,122.0,144.0,13.0,5.0,0.16,255.0,255.0,297.0,31.0,1.0
60,src/compute_temp_profile.cpp,6ff87be,4.0,25.0,1.0,98.0,413.0,55.0,8.0,8.0,9.0,1.0,30.0,4.0,25.0,1.0,0.0,,16.0,566.0,98.0,401.0,80.0,319.0,55.0,0.0,12.0,,,305.0,433.0,79.0,0.0,354.0,,,,,31.0,31.0,32.0,1.0,5.0,0.14,133.0,133.0,136.0,16.0,1.0
61,lib/poems/system.cpp,6ff87be,6.0,27.0,4.0,118.0,409.0,69.0,4.0,4.0,4.0,1.0,37.0,6.0,27.0,4.0,0.0,,15.0,596.0,118.0,405.0,98.0,287.0,69.0,0.0,4.0,,,340.0,395.0,98.0,0.0,297.0,,,,,18.0,18.0,18.0,10.0,3.0,0.17,55.0,55.0,56.0,24.0,1.0
62,src/COLLOID/pair_lubricateU_poly.cpp,6ff87be,33.0,87.0,24.0,289.0,723.0,238.0,14.0,14.0,15.0,1.0,143.0,33.0,87.0,24.0,0.0,,8.0,1240.0,289.0,698.0,122.0,586.0,238.0,0.0,25.0,,,587.0,697.0,122.0,0.0,575.0,,,,,23.0,23.0,27.0,3.0,5.0,0.34,111.0,111.0,123.0,10.0,1.0
63,src/fix_balance.cpp,6ff87be,4.0,13.0,3.0,75.0,177.0,72.0,5.0,5.0,6.0,1.0,20.0,4.0,13.0,3.0,0.0,,12.0,323.0,75.0,163.0,25.0,114.0,72.0,0.0,14.0,,,108.0,171.0,25.0,0.0,146.0,,,,,25.0,25.0,30.0,3.0,4.0,0.44,61.0,61.0,67.0,16.0,1.0
64,src/MPIIO/dump_atom_mpiio.cpp,6ff87be,5.0,25.0,2.0,146.0,513.0,66.0,5.0,5.0,6.0,1.0,32.0,5.0,24.0,2.0,0.0,,14.0,715.0,110.0,343.0,35.0,271.0,56.0,196.0,23.0,,,228.0,294.0,35.0,0.0,259.0,,,,,22.0,22.0,40.0,1.0,2.0,0.16,65.0,65.0,86.0,14.0,1.0
65,src/timer.cpp,6ff87be,2.0,14.0,1.0,63.0,225.0,42.0,3.0,3.0,4.0,1.0,16.0,2.0,13.0,1.0,0.0,,15.0,328.0,61.0,200.0,43.0,139.0,41.0,11.0,19.0,,,117.0,167.0,42.0,0.0,125.0,,,,,17.0,17.0,17.0,5.0,4.0,0.20,52.0,52.0,54.0,19.0,1.0
66,src/neighbor.cpp,6ff87be,12.0,66.0,7.0,345.0,1619.0,311.0,26.0,26.0,30.0,3.0,85.0,12.0,65.0,7.0,0.0,,24.0,2274.0,345.0,1571.0,105.0,1347.0,311.0,8.0,40.0,,,1073.0,1682.0,93.0,0.0,1589.0,,,,,201.0,201.0,268.0,49.0,7.0,0.20,623.0,623.0,720.0,92.0,1.0
