Unnamed: 0,File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,keyword_buggy
0,src/KOKKOS/domain_kokkos.cpp,7b98025,2.0,23.0,1.0,75.0,441.0,86.0,5.0,5.0,6.0,1.0,26.0,2.0,23.0,1.0,0.0,18.0,602.0,75.0,433.0,99.0,289.0,86.0,0.0,8.0,292.0,382.0,66.0,0.0,316.0,42.0,42.0,44.0,1.0,4.0,0.2,91.0,91.0,104.0,18.0,1.0
1,src/KOKKOS/domain_kokkos.cpp,1a1b81c,2.0,23.0,1.0,75.0,441.0,86.0,5.0,5.0,6.0,1.0,26.0,2.0,23.0,1.0,0.0,18.0,602.0,75.0,433.0,99.0,289.0,86.0,0.0,8.0,292.0,382.0,66.0,0.0,316.0,42.0,42.0,44.0,1.0,4.0,0.2,91.0,91.0,104.0,18.0,0.0
2,src/KOKKOS/neighbor_kokkos.cpp,1a1b81c,2.0,18.0,1.0,98.0,440.0,63.0,5.0,5.0,5.0,1.0,20.0,2.0,18.0,1.0,0.0,24.0,599.0,98.0,430.0,57.0,313.0,63.0,0.0,10.0,292.0,407.0,49.0,0.0,358.0,20.0,20.0,24.0,5.0,4.0,0.15,115.0,115.0,128.0,30.0,1.0
3,src/KOKKOS/neighbor_kokkos.cpp,2ad2326,2.0,18.0,1.0,98.0,441.0,63.0,5.0,5.0,5.0,1.0,20.0,2.0,18.0,1.0,0.0,24.0,600.0,98.0,431.0,57.0,314.0,63.0,0.0,10.0,293.0,408.0,49.0,0.0,359.0,20.0,20.0,24.0,5.0,4.0,0.15,115.0,115.0,128.0,30.0,0.0
4,src/USER-CUDA/verlet_cuda.cpp,dbd2599,57.0,125.0,12.0,357.0,786.0,103.0,32.0,32.0,40.0,1.0,193.0,55.0,115.0,11.0,0.0,6.0,1242.0,343.0,693.0,46.0,592.0,97.0,68.0,46.0,476.0,667.0,46.0,0.0,621.0,80.0,80.0,103.0,3.0,5.0,0.14,191.0,191.0,242.0,8.0,1.0
5,src/USER-CUDA/verlet_cuda.cpp,b5e95a0,57.0,123.0,12.0,356.0,771.0,103.0,32.0,32.0,40.0,1.0,190.0,54.0,113.0,11.0,0.0,6.0,1226.0,342.0,678.0,41.0,580.0,97.0,68.0,46.0,466.0,655.0,41.0,0.0,614.0,79.0,79.0,102.0,1.0,5.0,0.14,189.0,189.0,240.0,6.0,0.0
6,src/compute_reduce.cpp,adbca81,7.0,55.0,1.0,89.0,523.0,46.0,20.0,20.0,23.0,3.0,64.0,7.0,55.0,1.0,0.0,9.0,658.0,89.0,503.0,84.0,434.0,46.0,0.0,20.0,326.0,506.0,83.0,0.0,423.0,67.0,67.0,90.0,12.0,6.0,0.09,179.0,179.0,211.0,28.0,1.0
7,src/neighbor.cpp,adbca81,12.0,67.0,8.0,342.0,1574.0,311.0,26.0,26.0,31.0,3.0,87.0,12.0,66.0,8.0,0.0,23.0,2225.0,342.0,1533.0,104.0,1318.0,311.0,4.0,37.0,1060.0,1652.0,92.0,0.0,1560.0,202.0,202.0,271.0,49.0,7.0,0.2,605.0,605.0,703.0,91.0,1.0
8,src/neighbor.h,adbca81,0.0,3.0,0.0,82.0,262.0,245.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,13.0,464.0,82.0,254.0,233.0,22.0,245.0,0.0,8.0,228.0,251.0,229.0,0.0,22.0,11.0,11.0,11.0,11.0,4.0,0.96,23.0,23.0,23.0,23.0,1.0
9,src/compute_reduce_region.cpp,adbca81,7.0,57.0,2.0,33.0,194.0,28.0,22.0,22.0,25.0,3.0,66.0,7.0,57.0,2.0,0.0,3.0,255.0,33.0,175.0,46.0,147.0,28.0,0.0,19.0,116.0,182.0,46.0,0.0,136.0,55.0,55.0,63.0,9.0,6.0,0.16,65.0,65.0,75.0,11.0,1.0
10,src/compute_reduce.cpp,855e8ec,7.0,55.0,1.0,89.0,523.0,47.0,20.0,20.0,23.0,3.0,64.0,7.0,55.0,1.0,0.0,9.0,658.0,89.0,503.0,84.0,434.0,47.0,0.0,20.0,326.0,506.0,83.0,0.0,423.0,67.0,67.0,90.0,12.0,6.0,0.09,179.0,179.0,211.0,28.0,0.0
11,src/neighbor.cpp,855e8ec,12.0,66.0,8.0,342.0,1568.0,316.0,26.0,26.0,30.0,3.0,87.0,12.0,66.0,8.0,0.0,23.0,2225.0,342.0,1527.0,102.0,1314.0,316.0,4.0,37.0,1054.0,1644.0,90.0,0.0,1554.0,202.0,202.0,271.0,49.0,7.0,0.21,603.0,603.0,699.0,91.0,0.0
12,src/neighbor.h,855e8ec,0.0,3.0,0.0,82.0,262.0,245.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,13.0,464.0,82.0,254.0,233.0,22.0,245.0,0.0,8.0,228.0,251.0,229.0,0.0,22.0,11.0,11.0,11.0,11.0,4.0,0.96,23.0,23.0,23.0,23.0,0.0
13,src/compute_reduce_region.cpp,855e8ec,7.0,57.0,2.0,33.0,194.0,29.0,22.0,22.0,25.0,3.0,66.0,7.0,57.0,2.0,0.0,3.0,255.0,33.0,175.0,46.0,147.0,29.0,0.0,19.0,116.0,182.0,46.0,0.0,136.0,55.0,55.0,63.0,9.0,6.0,0.17,65.0,65.0,75.0,11.0,0.0
14,src/MC/fix_gcmc.cpp,855e8ec,9.0,57.0,2.0,353.0,1818.0,145.0,14.0,14.0,16.0,2.0,69.0,9.0,57.0,2.0,0.0,31.0,2316.0,353.0,1786.0,322.0,1465.0,145.0,0.0,32.0,1262.0,1692.0,315.0,1.0,1376.0,39.0,39.0,53.0,9.0,5.0,0.08,428.0,428.0,494.0,67.0,1.0
15,src/MC/fix_gcmc.cpp,b2e792d,9.0,58.0,2.0,356.0,1822.0,147.0,14.0,14.0,16.0,2.0,69.0,9.0,58.0,2.0,0.0,31.0,2325.0,356.0,1790.0,323.0,1468.0,147.0,0.0,32.0,1264.0,1695.0,316.0,1.0,1378.0,39.0,39.0,54.0,9.0,5.0,0.08,429.0,429.0,496.0,67.0,0.0
16,src/KOKKOS/comm_kokkos.cpp,9b33b04,3.0,22.0,2.0,151.0,722.0,124.0,5.0,5.0,5.0,1.0,28.0,3.0,22.0,2.0,0.0,30.0,996.0,151.0,702.0,139.0,482.0,124.0,0.0,20.0,404.0,552.0,104.0,0.0,448.0,41.0,41.0,47.0,1.0,8.0,0.18,150.0,150.0,163.0,30.0,1.0
17,src/KOKKOS/comm_kokkos.cpp,d6a67c2,3.0,23.0,2.0,150.0,724.0,124.0,5.0,5.0,5.0,1.0,28.0,3.0,23.0,2.0,0.0,30.0,997.0,150.0,704.0,139.0,484.0,124.0,0.0,20.0,406.0,554.0,104.0,0.0,450.0,41.0,41.0,47.0,1.0,8.0,0.18,150.0,150.0,163.0,30.0,0.0
18,src/VORONOI/compute_voronoi_atom.cpp,aaa32cf,5.0,34.0,5.0,84.0,464.0,97.0,10.0,10.0,10.0,1.0,44.0,5.0,33.0,5.0,0.0,13.0,640.0,84.0,435.0,65.0,337.0,97.0,4.0,25.0,300.0,421.0,60.0,0.0,361.0,31.0,31.0,34.0,1.0,6.0,0.22,124.0,124.0,136.0,13.0,1.0
19,src/VORONOI/compute_voronoi_atom.cpp,25992ae,5.0,34.0,5.0,84.0,464.0,97.0,10.0,10.0,10.0,1.0,44.0,5.0,33.0,5.0,0.0,13.0,640.0,84.0,435.0,65.0,337.0,97.0,4.0,25.0,300.0,421.0,60.0,0.0,361.0,31.0,31.0,34.0,1.0,6.0,0.22,124.0,124.0,136.0,13.0,0.0
20,src/VORONOI/compute_voronoi_atom.cpp,25992ae,5.0,34.0,5.0,84.0,464.0,97.0,10.0,10.0,10.0,1.0,44.0,5.0,33.0,5.0,0.0,13.0,640.0,84.0,435.0,65.0,337.0,97.0,4.0,25.0,300.0,421.0,60.0,0.0,361.0,31.0,31.0,34.0,1.0,6.0,0.22,124.0,124.0,136.0,13.0,1.0
21,src/VORONOI/compute_voronoi_atom.cpp,5ebf01e,5.0,34.0,5.0,84.0,464.0,97.0,10.0,10.0,10.0,1.0,44.0,5.0,33.0,5.0,0.0,13.0,640.0,84.0,435.0,65.0,337.0,97.0,4.0,25.0,300.0,421.0,60.0,0.0,361.0,31.0,31.0,34.0,1.0,6.0,0.22,124.0,124.0,136.0,13.0,0.0
22,src/KOKKOS/kokkos.cpp,cf26690,5.0,39.0,1.0,39.0,208.0,30.0,12.0,12.0,14.0,1.0,46.0,5.0,34.0,1.0,0.0,5.0,277.0,38.0,173.0,24.0,145.0,30.0,14.0,24.0,120.0,178.0,23.0,0.0,155.0,32.0,32.0,34.0,3.0,4.0,0.17,59.0,59.0,68.0,7.0,1.0
23,src/KOKKOS/kokkos.cpp,e564fc4,5.0,39.0,1.0,39.0,208.0,30.0,12.0,12.0,14.0,1.0,46.0,5.0,34.0,1.0,0.0,5.0,277.0,38.0,173.0,24.0,145.0,30.0,14.0,24.0,120.0,178.0,23.0,0.0,155.0,32.0,32.0,34.0,3.0,4.0,0.17,59.0,59.0,68.0,7.0,0.0
24,src/KOKKOS/pair_tersoff_zbl_kokkos.cpp,656f8ed,6.0,31.0,1.0,243.0,985.0,73.0,5.0,5.0,6.0,2.0,38.0,6.0,31.0,1.0,0.0,30.0,1301.0,243.0,961.0,291.0,702.0,73.0,1.0,23.0,701.0,860.0,188.0,0.0,672.0,28.0,28.0,33.0,19.0,4.0,0.08,156.0,156.0,169.0,79.0,1.0
25,src/KOKKOS/pair_tersoff_mod_kokkos.cpp,656f8ed,6.0,30.0,1.0,226.0,916.0,65.0,5.0,5.0,6.0,2.0,37.0,6.0,30.0,1.0,0.0,28.0,1207.0,226.0,892.0,258.0,647.0,65.0,1.0,23.0,668.0,817.0,173.0,0.0,644.0,27.0,27.0,32.0,19.0,4.0,0.07,146.0,146.0,159.0,73.0,1.0
26,src/KOKKOS/pair_sw_kokkos.cpp,656f8ed,8.0,34.0,1.0,181.0,668.0,58.0,6.0,6.0,6.0,2.0,43.0,8.0,34.0,1.0,0.0,18.0,907.0,181.0,645.0,216.0,489.0,58.0,1.0,22.0,479.0,580.0,166.0,0.0,414.0,20.0,20.0,25.0,14.0,4.0,0.09,101.0,101.0,114.0,43.0,1.0
27,src/KOKKOS/pair_tersoff_kokkos.cpp,656f8ed,6.0,30.0,1.0,225.0,910.0,66.0,5.0,5.0,6.0,2.0,37.0,6.0,30.0,1.0,0.0,28.0,1201.0,225.0,886.0,253.0,641.0,66.0,1.0,23.0,666.0,819.0,168.0,0.0,651.0,27.0,27.0,32.0,19.0,4.0,0.07,150.0,150.0,163.0,77.0,1.0
28,src/KOKKOS/pair_tersoff_zbl_kokkos.cpp,e6ba3cc,6.0,31.0,1.0,242.0,984.0,73.0,5.0,5.0,6.0,2.0,38.0,6.0,31.0,1.0,0.0,30.0,1299.0,242.0,960.0,291.0,701.0,73.0,1.0,23.0,700.0,859.0,188.0,0.0,671.0,28.0,28.0,33.0,19.0,4.0,0.08,156.0,156.0,169.0,79.0,0.0
29,src/KOKKOS/pair_tersoff_mod_kokkos.cpp,e6ba3cc,6.0,30.0,1.0,225.0,915.0,65.0,5.0,5.0,6.0,2.0,37.0,6.0,30.0,1.0,0.0,28.0,1205.0,225.0,891.0,258.0,646.0,65.0,1.0,23.0,667.0,816.0,173.0,0.0,643.0,27.0,27.0,32.0,19.0,4.0,0.07,146.0,146.0,159.0,73.0,0.0
30,src/KOKKOS/pair_sw_kokkos.cpp,e6ba3cc,8.0,34.0,1.0,180.0,669.0,58.0,6.0,6.0,6.0,2.0,43.0,8.0,34.0,1.0,0.0,18.0,907.0,180.0,645.0,216.0,488.0,58.0,1.0,23.0,479.0,581.0,167.0,0.0,414.0,20.0,20.0,25.0,14.0,4.0,0.09,101.0,101.0,114.0,43.0,0.0
31,src/KOKKOS/pair_tersoff_kokkos.cpp,e6ba3cc,6.0,30.0,1.0,224.0,909.0,66.0,5.0,5.0,6.0,2.0,37.0,6.0,30.0,1.0,0.0,28.0,1199.0,224.0,885.0,253.0,640.0,66.0,1.0,23.0,665.0,818.0,168.0,0.0,650.0,27.0,27.0,32.0,19.0,4.0,0.07,150.0,150.0,163.0,77.0,0.0
32,src/math_special.h,92b45d0,1.0,5.0,0.0,27.0,46.0,23.0,3.0,3.0,3.0,1.0,6.0,1.0,4.0,0.0,0.0,7.0,95.0,27.0,37.0,14.0,19.0,23.0,3.0,8.0,25.0,42.0,15.0,0.0,27.0,6.0,6.0,6.0,1.0,2.0,0.62,18.0,18.0,18.0,7.0,1.0
33,src/math_special.h,0da53bb,1.0,5.0,0.0,27.0,46.0,23.0,3.0,3.0,3.0,1.0,6.0,1.0,4.0,0.0,0.0,7.0,95.0,27.0,37.0,14.0,19.0,23.0,3.0,8.0,25.0,42.0,15.0,0.0,27.0,6.0,6.0,6.0,1.0,2.0,0.62,18.0,18.0,18.0,7.0,0.0
34,src/write_restart.cpp,6b582d1,5.0,25.0,3.0,128.0,464.0,120.0,6.0,6.0,6.0,1.0,33.0,5.0,25.0,3.0,0.0,17.0,711.0,128.0,435.0,85.0,319.0,120.0,0.0,29.0,293.0,387.0,68.0,0.0,319.0,38.0,38.0,41.0,1.0,4.0,0.28,98.0,98.0,108.0,17.0,1.0
35,src/write_restart.cpp,579b616,5.0,25.0,3.0,128.0,465.0,120.0,6.0,6.0,6.0,1.0,33.0,5.0,25.0,3.0,0.0,17.0,712.0,128.0,436.0,85.0,320.0,120.0,0.0,29.0,294.0,388.0,68.0,0.0,320.0,38.0,38.0,41.0,1.0,4.0,0.28,98.0,98.0,108.0,17.0,0.0
36,src/KOKKOS/neigh_full_kokkos.h,bf3187d,11.0,70.0,6.0,124.0,652.0,74.0,16.0,16.0,20.0,6.0,87.0,11.0,68.0,6.0,0.0,7.0,849.0,95.0,494.0,160.0,362.0,58.0,186.0,21.0,292.0,413.0,123.0,1.0,289.0,34.0,34.0,53.0,11.0,7.0,0.12,111.0,111.0,143.0,45.0,1.0
37,src/KOKKOS/neigh_full_kokkos.h,8ee124a,11.0,72.0,6.0,124.0,673.0,74.0,16.0,16.0,20.0,6.0,89.0,11.0,69.0,6.0,0.0,7.0,870.0,95.0,507.0,160.0,385.0,58.0,194.0,21.0,292.0,413.0,123.0,1.0,289.0,34.0,34.0,53.0,11.0,7.0,0.11,111.0,111.0,143.0,45.0,0.0
38,src/KOKKOS/neigh_full_kokkos.h,8ee124a,11.0,72.0,6.0,124.0,673.0,74.0,16.0,16.0,20.0,6.0,89.0,11.0,69.0,6.0,0.0,7.0,870.0,95.0,507.0,160.0,385.0,58.0,194.0,21.0,292.0,413.0,123.0,1.0,289.0,34.0,34.0,53.0,11.0,7.0,0.11,111.0,111.0,143.0,45.0,1.0
39,src/KOKKOS/neigh_full_kokkos.h,9e23f05,11.0,72.0,6.0,124.0,673.0,74.0,16.0,16.0,20.0,6.0,89.0,11.0,69.0,6.0,0.0,7.0,870.0,95.0,507.0,160.0,375.0,58.0,194.0,21.0,305.0,426.0,123.0,1.0,302.0,34.0,34.0,53.0,11.0,7.0,0.11,111.0,111.0,143.0,45.0,0.0
40,src/MC/fix_gcmc.cpp,bbdd574,9.0,58.0,2.0,356.0,1823.0,147.0,14.0,14.0,16.0,2.0,69.0,9.0,58.0,2.0,0.0,31.0,2326.0,356.0,1791.0,323.0,1469.0,147.0,0.0,32.0,1265.0,1697.0,316.0,1.0,1380.0,39.0,39.0,54.0,9.0,5.0,0.08,430.0,430.0,498.0,67.0,1.0
41,src/MC/fix_gcmc.h,bbdd574,0.0,0.0,0.0,21.0,110.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,293.0,19.0,101.0,96.0,0.0,181.0,3.0,8.0,96.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,1.0
42,src/MC/fix_gcmc.cpp,97b8a30,9.0,58.0,2.0,358.0,1829.0,148.0,14.0,14.0,16.0,2.0,69.0,9.0,58.0,2.0,0.0,31.0,2335.0,358.0,1797.0,324.0,1473.0,148.0,0.0,32.0,1271.0,1707.0,317.0,1.0,1389.0,43.0,43.0,58.0,9.0,5.0,0.08,434.0,434.0,502.0,70.0,0.0
43,src/MC/fix_gcmc.h,97b8a30,0.0,0.0,0.0,21.0,110.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,297.0,19.0,101.0,96.0,0.0,185.0,3.0,8.0,96.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0
44,src/USER-DPD/fix_eos_table.cpp,d60fbe4,2.0,17.0,1.0,76.0,292.0,71.0,4.0,4.0,4.0,1.0,20.0,2.0,17.0,1.0,0.0,17.0,435.0,76.0,284.0,69.0,194.0,71.0,0.0,8.0,200.0,263.0,67.0,0.0,196.0,9.0,9.0,9.0,5.0,4.0,0.25,63.0,63.0,65.0,21.0,1.0
45,src/USER-DPD/fix_eos_table.cpp,edbb8bc,2.0,17.0,1.0,77.0,295.0,71.0,4.0,4.0,4.0,1.0,20.0,2.0,17.0,1.0,0.0,17.0,439.0,77.0,287.0,71.0,197.0,71.0,0.0,8.0,203.0,266.0,69.0,0.0,197.0,9.0,9.0,9.0,5.0,4.0,0.25,63.0,63.0,65.0,21.0,0.0
46,src/fix_nh.cpp,50ac419,8.0,48.0,4.0,361.0,1700.0,261.0,14.0,14.0,17.0,2.0,60.0,8.0,48.0,4.0,0.0,35.0,2322.0,361.0,1678.0,181.0,1395.0,261.0,0.0,22.0,1126.0,1617.0,182.0,0.0,1435.0,146.0,146.0,228.0,46.0,4.0,0.16,494.0,494.0,601.0,85.0,1.0
47,src/fix_nh.cpp,84de575,8.0,48.0,4.0,361.0,1700.0,261.0,14.0,14.0,17.0,2.0,60.0,8.0,48.0,4.0,0.0,35.0,2322.0,361.0,1678.0,181.0,1395.0,261.0,0.0,22.0,1126.0,1619.0,182.0,0.0,1437.0,146.0,146.0,228.0,46.0,4.0,0.16,496.0,496.0,603.0,85.0,0.0
48,src/MC/fix_atom_swap.cpp,df720a4,5.0,28.0,1.0,136.0,590.0,74.0,9.0,9.0,9.0,2.0,33.0,5.0,28.0,1.0,0.0,20.0,800.0,136.0,559.0,98.0,430.0,74.0,0.0,31.0,383.0,557.0,99.0,0.0,458.0,29.0,29.0,33.0,13.0,6.0,0.13,172.0,172.0,180.0,48.0,1.0
49,src/MC/fix_atom_swap.cpp,f735a66,5.0,28.0,1.0,136.0,590.0,74.0,9.0,9.0,9.0,2.0,33.0,5.0,28.0,1.0,0.0,20.0,800.0,136.0,559.0,98.0,430.0,74.0,0.0,31.0,383.0,557.0,99.0,0.0,458.0,29.0,29.0,33.0,13.0,6.0,0.13,172.0,172.0,180.0,48.0,0.0
50,src/integrate.h,568c530,0.0,1.0,0.0,10.0,32.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,57.0,10.0,28.0,25.0,4.0,22.0,0.0,4.0,21.0,25.0,24.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.79,3.0,3.0,3.0,3.0,1.0
51,src/integrate.h,0ff512a,0.0,1.0,0.0,11.0,32.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,58.0,11.0,28.0,25.0,4.0,22.0,0.0,4.0,21.0,25.0,24.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.79,3.0,3.0,3.0,3.0,0.0
52,src/fix.cpp,0ff512a,5.0,26.0,2.0,40.0,143.0,41.0,6.0,6.0,6.0,1.0,33.0,5.0,26.0,2.0,0.0,5.0,224.0,40.0,134.0,17.0,107.0,41.0,0.0,9.0,107.0,137.0,18.0,0.0,119.0,12.0,12.0,12.0,1.0,3.0,0.31,28.0,28.0,30.0,5.0,1.0
53,src/fix.h,0ff512a,0.0,1.0,0.0,48.0,200.0,94.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,89.0,284.0,48.0,196.0,192.0,47.0,94.0,0.0,4.0,123.0,214.0,190.0,0.0,24.0,1.0,1.0,1.0,1.0,0.0,0.48,89.0,89.0,89.0,89.0,1.0
54,src/fix.cpp,c5aece5,5.0,26.0,2.0,54.0,194.0,66.0,6.0,6.0,6.0,1.0,33.0,5.0,26.0,2.0,0.0,7.0,314.0,54.0,184.0,23.0,143.0,66.0,0.0,10.0,146.0,188.0,24.0,0.0,164.0,12.0,12.0,12.0,1.0,3.0,0.36,40.0,40.0,44.0,7.0,0.0
55,src/fix.h,c5aece5,0.0,1.0,0.0,48.0,204.0,95.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,89.0,288.0,48.0,200.0,196.0,47.0,95.0,0.0,4.0,127.0,218.0,194.0,0.0,24.0,1.0,1.0,1.0,1.0,0.0,0.47,89.0,89.0,89.0,89.0,0.0
56,src/compute.cpp,6ec2346,3.0,14.0,1.0,52.0,142.0,46.0,4.0,4.0,4.0,1.0,18.0,3.0,14.0,1.0,0.0,9.0,240.0,52.0,125.0,20.0,92.0,46.0,0.0,17.0,91.0,129.0,20.0,0.0,109.0,13.0,13.0,13.0,4.0,3.0,0.37,37.0,37.0,38.0,15.0,1.0
57,src/compute.h,6ec2346,0.0,1.0,0.0,41.0,123.0,97.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,32.0,205.0,41.0,119.0,113.0,10.0,97.0,0.0,4.0,86.0,119.0,110.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.82,32.0,32.0,32.0,32.0,1.0
58,src/compute_pe.cpp,6ec2346,5.0,28.0,0.0,15.0,71.0,14.0,11.0,11.0,16.0,1.0,32.0,5.0,28.0,0.0,0.0,2.0,100.0,15.0,56.0,7.0,44.0,14.0,0.0,15.0,38.0,61.0,6.0,0.0,55.0,11.0,11.0,20.0,1.0,3.0,0.25,22.0,22.0,31.0,2.0,1.0
59,src/compute_pe.h,6ec2346,0.0,1.0,0.0,11.0,19.0,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,62.0,9.0,11.0,8.0,0.0,32.0,3.0,7.0,4.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.91,2.0,2.0,2.0,2.0,1.0
60,src/compute.cpp,eec4d96,3.0,13.0,1.0,52.0,136.0,46.0,4.0,4.0,4.0,1.0,17.0,3.0,13.0,1.0,0.0,9.0,234.0,52.0,119.0,20.0,86.0,46.0,0.0,17.0,86.0,120.0,20.0,0.0,100.0,9.0,9.0,9.0,4.0,3.0,0.39,33.0,33.0,34.0,15.0,0.0
61,src/compute.h,eec4d96,0.0,1.0,0.0,41.0,122.0,96.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,32.0,204.0,41.0,118.0,112.0,10.0,96.0,0.0,4.0,85.0,118.0,109.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.81,32.0,32.0,32.0,32.0,0.0
62,src/compute_pe.cpp,eec4d96,5.0,28.0,0.0,15.0,72.0,14.0,12.0,12.0,16.0,1.0,33.0,5.0,28.0,0.0,0.0,2.0,101.0,15.0,57.0,7.0,45.0,14.0,0.0,15.0,39.0,63.0,6.0,0.0,57.0,12.0,12.0,20.0,1.0,3.0,0.25,23.0,23.0,32.0,2.0,0.0
63,src/compute_pe.h,eec4d96,0.0,1.0,0.0,11.0,19.0,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,62.0,9.0,11.0,8.0,0.0,32.0,3.0,7.0,4.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.91,2.0,2.0,2.0,2.0,0.0
64,src/USER-MISC/dihedral_spherical.cpp,eb78022,9.0,41.0,18.0,154.0,470.0,293.0,7.0,7.0,8.0,1.0,65.0,9.0,41.0,18.0,0.0,11.0,876.0,154.0,454.0,146.0,346.0,293.0,0.0,16.0,360.0,440.0,134.0,0.0,306.0,26.0,26.0,31.0,1.0,3.0,0.65,75.0,75.0,83.0,11.0,0.0
65,src/USER-MISC/dihedral_spherical.h,eb78022,0.0,0.0,0.0,11.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,9.0,27.0,22.0,0.0,12.0,3.0,8.0,21.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
66,src/version.h,ea39843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,src/version.h,4bf96ac,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,src/neigh_derive.cpp,d53616b,17.0,71.0,7.0,162.0,580.0,111.0,13.0,13.0,13.0,8.0,95.0,17.0,71.0,7.0,0.0,8.0,853.0,162.0,570.0,156.0,454.0,111.0,0.0,10.0,491.0,594.0,157.0,0.0,437.0,29.0,29.0,29.0,18.0,5.0,0.19,102.0,102.0,104.0,64.0,1.0
69,src/fix_shear_history.h,d53616b,0.0,0.0,0.0,19.0,57.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,102.0,17.0,48.0,45.0,0.0,39.0,3.0,8.0,43.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,1.0
70,src/fix_shear_history.cpp,d53616b,4.0,19.0,3.0,147.0,474.0,157.0,4.0,4.0,4.0,1.0,26.0,4.0,19.0,3.0,0.0,24.0,777.0,147.0,460.0,79.0,327.0,157.0,0.0,14.0,385.0,481.0,79.0,0.0,402.0,17.0,17.0,19.0,1.0,4.0,0.34,102.0,102.0,106.0,24.0,1.0
71,src/neigh_gran.cpp,d53616b,14.0,90.0,3.0,115.0,640.0,84.0,17.0,17.0,18.0,11.0,107.0,14.0,90.0,3.0,0.0,7.0,839.0,115.0,633.0,145.0,479.0,84.0,0.0,7.0,493.0,610.0,146.0,0.0,464.0,30.0,30.0,33.0,22.0,8.0,0.13,116.0,116.0,127.0,80.0,1.0
72,src/GRANULAR/pair_gran_hooke_history.cpp,d53616b,7.0,28.0,3.0,165.0,525.0,108.0,6.0,6.0,6.0,1.0,38.0,7.0,28.0,3.0,0.0,18.0,798.0,165.0,506.0,93.0,393.0,108.0,0.0,19.0,407.0,505.0,88.0,0.0,417.0,26.0,26.0,28.0,9.0,5.0,0.21,104.0,104.0,116.0,29.0,1.0
