,File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_buggy
5487,src/MC/fix_gcmc.cpp,9bb7f1d,10.0,62.0,3.0,381.0,1967.0,177.0,15.0,15.0,18.0,2.0,75.0,10.0,62.0,3.0,0.0,,31.0,2523.0,381.0,1933.0,337.0,1595.0,177.0,0.0,34.0,,,1356.0,1827.0,331.0,1.0,1495.0,,,,,47.0,47.0,66.0,9.0,5.0,0.09,469.0,469.0,566.0,76.0,0.0
5488,src/USER-NETCDF/dump_netcdf.cpp,9fd1e47,0.0,0.0,0.0,129.0,820.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1024.0,2.0,0.0,0.0,0.0,16.0,1005.0,32.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
5489,src/USER-NETCDF/dump_netcdf_mpiio.cpp,9fd1e47,0.0,0.0,0.0,140.0,803.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1023.0,2.0,0.0,0.0,0.0,16.0,1004.0,32.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
5490,src/USER-NETCDF/dump_netcdf.cpp,4e4fd5f,0.0,0.0,0.0,129.0,820.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1024.0,2.0,0.0,0.0,0.0,16.0,1005.0,32.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
5491,src/USER-NETCDF/dump_netcdf_mpiio.cpp,4e4fd5f,0.0,0.0,0.0,140.0,803.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1023.0,2.0,0.0,0.0,0.0,16.0,1004.0,32.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
5492,src/create_bonds.cpp,38715d7,12.0,56.0,6.0,89.0,352.0,58.0,17.0,17.0,19.0,2.0,75.0,12.0,56.0,6.0,0.0,,6.0,499.0,89.0,339.0,53.0,291.0,58.0,0.0,13.0,,,242.0,342.0,54.0,0.0,288.0,,,,,38.0,38.0,49.0,7.0,4.0,0.17,99.0,99.0,116.0,12.0,1.0
5493,src/atom.cpp,38715d7,6.0,32.0,2.0,367.0,1566.0,344.0,8.0,8.0,10.0,2.0,40.0,5.0,31.0,2.0,0.0,,48.0,2274.0,362.0,1485.0,210.0,1158.0,344.0,45.0,42.0,,,1093.0,1479.0,201.0,0.0,1278.0,,,,,46.0,46.0,46.0,46.0,4.0,0.23,395.0,395.0,469.0,136.0,1.0
5494,src/write_restart.cpp,38715d7,5.0,25.0,4.0,128.0,465.0,123.0,6.0,6.0,6.0,1.0,33.0,5.0,25.0,4.0,0.0,,17.0,715.0,128.0,436.0,85.0,320.0,123.0,0.0,29.0,,,294.0,388.0,68.0,0.0,320.0,,,,,38.0,38.0,41.0,1.0,4.0,0.28,98.0,98.0,108.0,17.0,1.0
5495,src/create_bonds.cpp,3bc1c6b,12.0,55.0,6.0,89.0,345.0,58.0,16.0,16.0,18.0,2.0,73.0,12.0,55.0,6.0,0.0,,6.0,492.0,89.0,332.0,53.0,284.0,58.0,0.0,13.0,,,239.0,336.0,54.0,0.0,282.0,,,,,35.0,35.0,39.0,7.0,4.0,0.17,96.0,96.0,106.0,12.0,0.0
5496,src/atom.cpp,3bc1c6b,6.0,32.0,2.0,367.0,1561.0,344.0,8.0,8.0,9.0,2.0,40.0,5.0,31.0,2.0,0.0,,48.0,2269.0,362.0,1480.0,210.0,1153.0,344.0,45.0,42.0,,,1093.0,1479.0,201.0,0.0,1278.0,,,,,46.0,46.0,46.0,46.0,4.0,0.23,395.0,395.0,453.0,136.0,0.0
