,File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,human_buggy
0,src/56_xc/xchybrid_ncpp_cc.F90,ecb6672,7.0,7.0,,3.0,87.0,11.0,61.0,15.0,,2.0,,0.0,1.0,1.0,238.0,26.0,124.0,45.0,78.0,92.0,,,100.0,30.0,70.0,,,,,15.0,15.0,,6.0,2.0,0.74,15.0,15.0,,6.0,1.0
1,src/98_main/abinit.F90,ecb6672,46.0,46.0,,6.0,597.0,109.0,368.0,128.0,,1.0,,0.0,1.0,1.0,689.0,112.0,370.0,85.0,256.0,217.0,,,320.0,65.0,255.0,,,,,46.0,46.0,,6.0,4.0,0.59,46.0,46.0,,6.0,1.0
2,src/41_geometry/m_supercell.F90,ecb6672,4.0,4.0,,1.0,46.0,8.0,27.0,12.0,,11.0,,1.0,1.0,11.0,872.0,131.0,337.0,151.0,185.0,436.0,,,318.0,133.0,185.0,,,,,8.0,8.0,,4.0,4.0,1.29,47.0,47.0,,17.0,1.0
3,src/70_gw/calc_sig_ppm_comp.F90,ecb6672,11.0,11.0,,1.0,85.0,17.0,56.0,22.0,,1.0,,0.0,1.0,1.0,146.0,20.0,58.0,20.0,37.0,80.0,,,53.0,16.0,37.0,,,,,11.0,11.0,,1.0,4.0,1.38,11.0,11.0,,1.0,1.0
4,src/44_abitypes_defs/m_energies.F90,ecb6672,4.0,4.0,,1.0,66.0,9.0,44.0,12.0,,5.0,,1.0,1.0,5.0,655.0,112.0,274.0,83.0,168.0,273.0,,,257.0,81.0,176.0,,,,,18.0,18.0,,1.0,2.0,1.00,24.0,24.0,,5.0,1.0
5,src/57_iovars/indefo.F90,ecb6672,32.0,32.0,,1.0,833.0,36.0,679.0,134.0,,1.0,,0.0,1.0,1.0,879.0,39.0,681.0,16.0,634.0,177.0,,,663.0,13.0,650.0,,,,,32.0,32.0,,1.0,3.0,0.26,32.0,32.0,,1.0,1.0
6,src/56_xc/m_xcdata.F90,ecb6672,6.0,6.0,,1.0,46.0,8.0,24.0,14.0,,3.0,,1.0,1.0,3.0,329.0,58.0,100.0,47.0,52.0,182.0,,,102.0,45.0,57.0,,,,,15.0,15.0,,1.0,4.0,1.82,20.0,20.0,,3.0,1.0
7,src/69_wfdesc/m_wfd.F90,ecb6672,8.0,7.0,,1.0,70.0,14.0,40.0,17.0,,61.0,,1.0,1.0,61.0,6649.0,1133.0,2687.0,1072.0,1616.0,2987.0,,,2521.0,828.0,1693.0,,,,,35.0,35.0,,6.0,8.0,1.11,489.0,482.0,,82.0,1.0
8,src/72_response/dfpt_scfcv.F90,ecb6672,36.0,36.0,,4.0,384.0,39.0,277.0,73.0,,3.0,,0.0,1.0,1.0,1347.0,122.0,833.0,243.0,580.0,411.0,,,653.0,152.0,501.0,,,,,110.0,110.0,,12.0,5.0,0.49,110.0,110.0,,12.0,1.0
9,src/78_effpot/m_anharmonics_terms.F90,ecb6672,6.0,6.0,,1.0,57.0,9.0,31.0,16.0,,10.0,,1.0,1.0,10.0,954.0,141.0,349.0,146.0,202.0,467.0,,,316.0,120.0,196.0,,,,,15.0,15.0,,1.0,7.0,1.34,60.0,60.0,,10.0,1.0
10,src/56_recipspace/m_skw.F90,ecb6672,10.0,10.0,,1.0,83.0,13.0,52.0,18.0,,9.0,,1.0,1.0,9.0,1129.0,177.0,510.0,206.0,303.0,455.0,,,487.0,136.0,351.0,,,,,28.0,28.0,,7.0,4.0,0.89,92.0,92.0,,15.0,1.0
11,src/72_response/dfpt_rhotov.F90,ecb6672,19.0,19.0,,0.0,150.0,18.0,105.0,30.0,,2.0,,0.0,1.0,1.0,388.0,41.0,213.0,58.0,154.0,145.0,,,190.0,39.0,151.0,,,,,38.0,38.0,,1.0,4.0,0.68,38.0,38.0,,1.0,1.0
12,src/72_response/m_ddb_hdr.F90,ecb6672,26.0,26.0,,1.0,168.0,15.0,123.0,31.0,,14.0,,1.0,1.0,14.0,3023.0,295.0,1803.0,348.0,1454.0,955.0,,,1670.0,241.0,1429.0,,,,,110.0,110.0,,3.0,8.0,0.53,377.0,377.0,,18.0,1.0
13,src/57_iovars/inkpts.F90,ecb6672,51.0,51.0,,1.0,391.0,63.0,280.0,50.0,,1.0,,0.0,1.0,1.0,485.0,66.0,282.0,63.0,218.0,141.0,,,225.0,32.0,193.0,,,,,51.0,51.0,,1.0,4.0,0.50,51.0,51.0,,1.0,1.0
14,src/67_common/strhar.F90,ecb6672,10.0,10.0,,6.0,137.0,21.0,83.0,34.0,,1.0,,0.0,1.0,1.0,186.0,25.0,85.0,26.0,55.0,79.0,,,84.0,24.0,60.0,,,,,10.0,10.0,,6.0,6.0,0.93,10.0,10.0,,6.0,1.0
15,src/66_wfs/fock2ACE.F90,ecb6672,20.0,20.0,,3.0,195.0,26.0,145.0,25.0,,2.0,,0.0,1.0,1.0,475.0,55.0,293.0,92.0,200.0,133.0,,,244.0,57.0,187.0,,,,,40.0,40.0,,6.0,7.0,0.45,40.0,40.0,,6.0,1.0
16,src/27_toolbox_oop/m_geometry.F90,ecb6672,4.0,3.0,,1.0,48.0,9.0,26.0,12.0,,9.0,,1.0,1.0,9.0,734.0,127.0,260.0,112.0,147.0,363.0,,,223.0,91.0,132.0,,,,,16.0,16.0,,3.0,6.0,1.40,40.0,34.0,,13.0,1.0
17,src/56_xc/m_kxc.F90,ecb6672,16.0,16.0,,1.0,198.0,37.0,109.0,54.0,,7.0,,1.0,1.0,7.0,1763.0,292.0,793.0,265.0,527.0,709.0,,,675.0,163.0,512.0,,,,,40.0,40.0,,1.0,5.0,0.89,116.0,113.0,,7.0,1.0
18,src/69_wfdesc/m_oscillators.F90,ecb6672,10.0,9.0,,1.0,80.0,12.0,49.0,19.0,,8.0,,1.0,1.0,8.0,971.0,135.0,412.0,154.0,257.0,437.0,,,386.0,108.0,278.0,,,,,32.0,31.0,,1.0,6.0,1.06,84.0,77.0,,8.0,1.0
19,src/57_iovars/outvar_o_z.F90,ecb6672,60.0,60.0,,0.0,709.0,147.0,493.0,92.0,,2.0,,0.0,1.0,1.0,1500.0,297.0,989.0,58.0,930.0,263.0,,,931.0,33.0,898.0,,,,,120.0,120.0,,1.0,5.0,0.27,120.0,120.0,,1.0,1.0
20,src/52_fft_mpi_noabirule/m_fft_mesh.F90,ecb6672,6.0,6.0,,1.0,71.0,11.0,41.0,19.0,,16.0,,1.0,1.0,16.0,1692.0,258.0,698.0,211.0,486.0,762.0,,,656.0,187.0,469.0,,,,,29.0,27.0,,12.0,5.0,1.09,108.0,106.0,,29.0,1.0
21,src/77_ddb/m_ifc.F90,ecb6672,14.0,14.0,,3.0,138.0,21.0,90.0,28.0,,19.0,,1.0,1.0,19.0,3509.0,528.0,1805.0,562.0,1181.0,1238.0,,,1618.0,394.0,1224.0,,,,,54.0,54.0,,8.0,6.0,0.69,276.0,275.0,,62.0,1.0
22,src/61_occeig/newocc.F90,ecb6672,20.0,20.0,,3.0,180.0,23.0,125.0,36.0,,2.0,,0.0,1.0,1.0,420.0,50.0,252.0,48.0,203.0,129.0,,,198.0,27.0,171.0,,,,,40.0,40.0,,7.0,5.0,0.51,40.0,40.0,,7.0,1.0
23,src/72_response/redgr.F90,ecb6672,17.0,17.0,,1.0,119.0,18.0,75.0,28.0,,1.0,,0.0,1.0,1.0,170.0,22.0,77.0,24.0,52.0,75.0,,,70.0,15.0,55.0,,,,,17.0,17.0,,1.0,5.0,0.97,17.0,17.0,,1.0,1.0
24,src/72_response/dfpt_rhofermi.F90,ecb6672,10.0,10.0,,0.0,94.0,12.0,70.0,13.0,,7.0,,0.0,1.0,1.0,793.0,88.0,492.0,172.0,319.0,223.0,,,418.0,97.0,321.0,,,,,70.0,70.0,,4.0,6.0,0.45,70.0,70.0,,4.0,1.0
25,src/94_scfcv/outscfcv.F90,ecb6672,120.0,120.0,,1.0,1065.0,157.0,774.0,169.0,,1.0,,0.0,1.0,1.0,1193.0,160.0,776.0,194.0,564.0,294.0,,,609.0,127.0,482.0,,,,,120.0,120.0,,1.0,6.0,0.38,120.0,120.0,,1.0,1.0
26,src/57_iovars/outvars.F90,ecb6672,22.0,22.0,,0.0,155.0,21.0,108.0,27.0,,2.0,,0.0,1.0,1.0,384.0,45.0,219.0,38.0,156.0,125.0,,,179.0,30.0,149.0,,,,,44.0,44.0,,1.0,5.0,0.57,44.0,44.0,,1.0,1.0
27,src/67_common/rhotov.F90,ecb6672,27.0,27.0,,0.0,211.0,28.0,146.0,41.0,,2.0,,0.0,1.0,1.0,538.0,60.0,294.0,71.0,222.0,195.0,,,255.0,54.0,201.0,,,,,55.0,55.0,,1.0,6.0,0.66,55.0,55.0,,1.0,1.0
28,src/72_response/dfpt_rhotov.F90,ecb6672,27.0,27.0,,0.0,211.0,28.0,146.0,41.0,,2.0,,0.0,1.0,1.0,538.0,60.0,294.0,71.0,222.0,195.0,,,255.0,54.0,201.0,,,,,55.0,55.0,,1.0,6.0,0.66,55.0,55.0,,1.0,1.0
29,src/66_nonlocal/getcprj.F90,ecb6672,27.0,27.0,,2.0,127.0,13.0,96.0,20.0,,2.0,,0.0,1.0,1.0,337.0,30.0,194.0,57.0,136.0,120.0,,,182.0,26.0,156.0,,,,,55.0,55.0,,4.0,9.0,0.62,55.0,55.0,,4.0,1.0
30,src/66_wfs/fock_ACE_getghc.F90,ecb6672,6.0,6.0,,1.0,101.0,19.0,54.0,32.0,,1.0,,0.0,1.0,1.0,146.0,22.0,56.0,27.0,28.0,74.0,,,48.0,19.0,29.0,,,,,6.0,6.0,,1.0,2.0,1.32,6.0,6.0,,1.0,1.0
31,src/66_nonlocal/nonlop_ylm.F90,ecb6672,118.0,118.0,,0.0,451.0,31.0,361.0,77.0,,2.0,,0.0,1.0,1.0,1187.0,66.0,725.0,150.0,574.0,436.0,,,751.0,54.0,697.0,,,,,237.0,237.0,,1.0,10.0,0.60,237.0,237.0,,1.0,1.0
32,src/80_tdep/m_tdep_shell.F90,ecb6672,19.0,19.0,,5.0,118.0,8.0,97.0,20.0,,3.0,,1.0,1.0,3.0,405.0,38.0,323.0,102.0,235.0,69.0,,,313.0,63.0,250.0,,,,,32.0,32.0,,8.0,10.0,0.21,58.0,58.0,,16.0,1.0
33,src/67_common/odamix.F90,ecb6672,77.0,77.0,,1.0,530.0,76.0,392.0,71.0,,1.0,,0.0,1.0,1.0,664.0,79.0,394.0,84.0,309.0,202.0,,,363.0,63.0,300.0,,,,,77.0,77.0,,1.0,6.0,0.51,77.0,77.0,,1.0,1.0
34,src/57_iovars/invars1.F90,ecb6672,74.0,74.0,,2.0,453.0,73.0,321.0,61.0,,2.0,,0.0,1.0,1.0,982.0,150.0,645.0,101.0,543.0,194.0,,,590.0,39.0,551.0,,,,,148.0,148.0,,5.0,5.0,0.30,148.0,148.0,,5.0,1.0
35,src/95_drive/eph.F90,ecb6672,4.0,4.0,,0.0,43.0,6.0,27.0,10.0,,12.0,,0.0,1.0,1.0,600.0,76.0,331.0,98.0,226.0,202.0,,,297.0,76.0,221.0,,,,,53.0,48.0,,1.0,4.0,0.61,53.0,48.0,,1.0,1.0
36,src/71_bse/m_exc_spectra.F90,ecb6672,16.0,15.0,,3.0,137.0,24.0,86.0,37.0,,8.0,,1.0,1.0,8.0,1393.0,228.0,721.0,220.0,456.0,541.0,,,625.0,159.0,466.0,,,,,40.0,40.0,,13.0,7.0,0.75,131.0,124.0,,28.0,1.0
37,src/67_common/symrhg.F90,ecb6672,22.0,22.0,,7.0,211.0,29.0,144.0,52.0,,2.0,,0.0,1.0,2.0,474.0,59.0,285.0,67.0,217.0,161.0,,,297.0,38.0,259.0,,,,,43.0,43.0,,13.0,0.0,0.56,44.0,44.0,,14.0,1.0
38,src/45_geomoptim/m_abihist.F90,ecb6672,3.0,3.0,,1.0,79.0,15.0,47.0,16.0,,23.0,,1.0,1.0,23.0,2637.0,434.0,1150.0,296.0,302.0,1077.0,,,588.0,245.0,343.0,,,,,13.0,13.0,,3.0,3.0,0.94,72.0,72.0,,25.0,1.0
39,src/70_gw/m_model_screening.F90,ecb6672,6.0,6.0,,3.0,72.0,10.0,45.0,17.0,,11.0,,1.0,1.0,11.0,1195.0,148.0,525.0,134.0,388.0,550.0,,,552.0,129.0,423.0,,,,,23.0,23.0,,13.0,4.0,1.05,75.0,75.0,,34.0,1.0
40,src/72_response/dfpt_accrho.F90,ecb6672,44.0,44.0,,1.0,381.0,44.0,279.0,82.0,,1.0,,0.0,1.0,1.0,465.0,47.0,281.0,69.0,211.0,163.0,,,247.0,46.0,201.0,,,,,44.0,44.0,,1.0,7.0,0.58,44.0,44.0,,1.0,1.0
41,src/98_main/tdep.F90,ecb6672,5.0,5.0,,1.0,233.0,27.0,132.0,82.0,,1.0,,0.0,1.0,1.0,276.0,30.0,134.0,72.0,71.0,122.0,,,116.0,43.0,73.0,,,,,5.0,5.0,,1.0,1.0,0.91,5.0,5.0,,1.0,1.0
42,src/72_response/m_ddb.F90,ecb6672,10.0,10.0,,1.0,85.0,15.0,52.0,18.0,,28.0,,1.0,1.0,25.0,3480.0,560.0,1558.0,489.0,1067.0,1425.0,,,1342.0,346.0,996.0,,,,,56.0,56.0,,5.0,13.0,0.91,288.0,283.0,,31.0,1.0
43,src/53_ffts/fourdp.F90,ecb6672,13.0,13.0,,1.0,84.0,11.0,57.0,16.0,,4.0,,0.0,1.0,1.0,409.0,50.0,233.0,49.0,183.0,133.0,,,219.0,32.0,187.0,,,,,55.0,55.0,,4.0,6.0,0.57,55.0,55.0,,4.0,1.0
44,src/32_util/m_special_funcs.F90,ecb6672,4.0,4.0,,1.0,50.0,9.0,29.0,11.0,,24.0,,1.0,1.0,23.0,1907.0,331.0,750.0,318.0,431.0,857.0,,,700.0,253.0,447.0,,,,,25.0,25.0,,19.0,3.0,1.14,117.0,117.0,,41.0,1.0
45,src/57_iovars/m_ab7_invars_f90.F90,ecb6672,7.0,7.0,,1.0,55.0,11.0,35.0,9.0,,11.0,,1.0,1.0,11.0,988.0,176.0,441.0,160.0,280.0,378.0,,,429.0,134.0,295.0,,,,,42.0,42.0,,3.0,3.0,0.86,82.0,82.0,,13.0,1.0
46,src/95_drive/nonlinear.F90,ecb6672,27.0,27.0,,0.0,301.0,39.0,237.0,29.0,,2.0,,0.0,1.0,1.0,667.0,81.0,477.0,156.0,320.0,120.0,,,330.0,73.0,257.0,,,,,54.0,54.0,,1.0,7.0,0.25,54.0,54.0,,1.0,1.0
47,src/66_nonlocal/m_hamiltonian.F90,ecb6672,17.0,17.0,,1.0,106.0,16.0,72.0,18.0,,13.0,,1.0,1.0,13.0,2396.0,395.0,1089.0,405.0,666.0,940.0,,,1041.0,287.0,754.0,,,,,35.0,35.0,,1.0,6.0,0.86,226.0,224.0,,13.0,1.0
48,src/70_gw/m_sigma.F90,ecb6672,10.0,9.0,,1.0,110.0,15.0,77.0,18.0,,12.0,,1.0,1.0,12.0,1824.0,264.0,1001.0,257.0,571.0,599.0,,,655.0,191.0,464.0,,,,,31.0,31.0,,1.0,8.0,0.60,121.0,114.0,,12.0,1.0
49,src/67_common/mag_constr_e.F90,ecb6672,10.0,10.0,,4.0,138.0,23.0,84.0,32.0,,1.0,,0.0,1.0,1.0,179.0,27.0,86.0,25.0,60.0,69.0,,,73.0,22.0,51.0,,,,,10.0,10.0,,4.0,3.0,0.80,10.0,10.0,,4.0,1.0
50,src/41_xc_lowlevel/mkdenpos.F90,ecb6672,18.0,18.0,,1.0,117.0,18.0,72.0,30.0,,1.0,,0.0,1.0,1.0,182.0,22.0,74.0,17.0,56.0,91.0,,,67.0,14.0,53.0,,,,,18.0,18.0,,1.0,6.0,1.23,18.0,18.0,,1.0,1.0
51,src/69_wfdesc/wfd_mkrho.F90,ecb6672,16.0,15.0,,1.0,162.0,27.0,111.0,25.0,,2.0,,0.0,2.0,2.0,408.0,61.0,225.0,83.0,141.0,129.0,,,196.0,51.0,145.0,,,,,23.0,22.0,,1.0,6.0,0.57,32.0,31.0,,2.0,1.0
52,src/30_diago/m_lobpcg2.F90,ecb6672,5.0,4.0,,1.0,63.0,10.0,40.0,14.0,,16.0,,1.0,1.0,18.0,1170.0,217.0,727.0,273.0,429.0,284.0,,,697.0,257.0,440.0,,,,,38.0,28.0,,7.0,4.0,0.39,88.0,73.0,,24.0,1.0
53,src/78_effpot/m_effective_potential.F90,ecb6672,9.0,8.0,,0.0,106.0,16.0,69.0,22.0,,27.0,,1.0,1.0,25.0,3755.0,523.0,1938.0,484.0,1361.0,1326.0,,,1579.0,395.0,1184.0,,,,,49.0,47.0,,1.0,9.0,0.68,246.0,242.0,,25.0,1.0
54,src/57_iovars/mpi_setup.F90,ecb6672,74.0,74.0,,6.0,432.0,54.0,322.0,63.0,,2.0,,0.0,1.0,1.0,915.0,112.0,646.0,97.0,523.0,174.0,,,573.0,43.0,530.0,,,,,148.0,148.0,,12.0,8.0,0.27,148.0,148.0,,12.0,1.0
55,src/41_xc_lowlevel/drivexc_main.F90,ecb6672,20.0,20.0,,0.0,113.0,7.0,99.0,10.0,,2.0,,0.0,1.0,1.0,357.0,18.0,200.0,24.0,175.0,148.0,,,151.0,17.0,134.0,,,,,41.0,41.0,,1.0,5.0,0.74,41.0,41.0,,1.0,1.0
56,src/70_gw/cchi0q0.F90,ecb6672,41.0,39.0,,9.0,301.0,38.0,219.0,53.0,,3.0,,0.0,1.0,1.0,1026.0,119.0,660.0,210.0,448.0,277.0,,,556.0,108.0,448.0,,,,,123.0,119.0,,28.0,13.0,0.42,123.0,119.0,,28.0,1.0
57,src/41_xc_lowlevel/xcpositron.F90,ecb6672,28.0,28.0,,0.0,145.0,12.0,119.0,19.0,,2.0,,0.0,1.0,1.0,361.0,27.0,240.0,44.0,195.0,106.0,,,264.0,34.0,230.0,,,,,57.0,57.0,,1.0,4.0,0.44,57.0,57.0,,1.0,1.0
58,src/56_xc/rhohxcpositron.F90,ecb6672,28.0,28.0,,0.0,145.0,12.0,119.0,19.0,,2.0,,0.0,1.0,1.0,361.0,27.0,240.0,44.0,195.0,106.0,,,264.0,34.0,230.0,,,,,57.0,57.0,,1.0,4.0,0.44,57.0,57.0,,1.0,1.0
59,src/78_eph/m_phgamma.F90,ecb6672,13.0,13.0,,2.0,126.0,21.0,80.0,29.0,,29.0,,1.0,1.0,27.0,4583.0,753.0,2412.0,845.0,1498.0,1554.0,,,2118.0,546.0,1572.0,,,,,65.0,65.0,,13.0,8.0,0.64,384.0,378.0,,61.0,1.0
60,src/78_eph/m_gkk.F90,ecb6672,6.0,6.0,,2.0,104.0,19.0,64.0,22.0,,6.0,,1.0,1.0,3.0,801.0,138.0,426.0,198.0,198.0,254.0,,,336.0,126.0,210.0,,,,,20.0,20.0,,7.0,5.0,0.60,36.0,36.0,,12.0,1.0
61,src/41_xc_lowlevel/xcmult.F90,ecb6672,5.0,5.0,,1.0,51.0,13.0,24.0,16.0,,1.0,,0.0,1.0,1.0,118.0,17.0,26.0,11.0,14.0,79.0,,,24.0,10.0,14.0,,,,,5.0,5.0,,1.0,3.0,3.04,5.0,5.0,,1.0,1.0
62,src/78_effpot/m_fit_data.F90,ecb6672,5.0,5.0,,1.0,72.0,10.0,44.0,17.0,,5.0,,1.0,1.0,5.0,635.0,94.0,254.0,120.0,133.0,292.0,,,187.0,77.0,110.0,,,,,13.0,13.0,,1.0,4.0,1.15,27.0,27.0,,5.0,1.0
63,src/80_tdep/m_tdep_latt.F90,ecb6672,20.0,20.0,,1.0,158.0,13.0,106.0,48.0,,2.0,,1.0,1.0,2.0,372.0,38.0,251.0,79.0,175.0,103.0,,,304.0,56.0,248.0,,,,,34.0,34.0,,1.0,3.0,0.41,40.0,40.0,,2.0,1.0
64,src/65_paw/pawinit.F90,ecb6672,38.0,37.0,,2.0,265.0,27.0,198.0,44.0,,2.0,,0.0,2.0,2.0,702.0,62.0,398.0,113.0,284.0,252.0,,,350.0,44.0,306.0,,,,,72.0,72.0,,4.0,7.0,0.63,77.0,75.0,,5.0,1.0
65,src/94_scfcv/afterscfloop.F90,ecb6672,15.0,15.0,,0.0,164.0,17.0,121.0,28.0,,5.0,,0.0,1.0,1.0,1028.0,89.0,607.0,150.0,358.0,343.0,,,446.0,110.0,336.0,,,,,77.0,77.0,,1.0,6.0,0.57,77.0,77.0,,1.0,1.0
66,src/70_gw/my_calc_wfwfg.F90,ecb6672,10.0,10.0,,5.0,96.0,19.0,54.0,24.0,,2.0,,0.0,2.0,2.0,297.0,44.0,111.0,47.0,63.0,148.0,,,108.0,39.0,69.0,,,,,10.0,10.0,,5.0,4.0,1.33,20.0,20.0,,10.0,1.0
67,src/67_common/vtorhotf.F90,ecb6672,4.0,4.0,,1.0,70.0,9.0,43.0,17.0,,19.0,,0.0,17.0,19.0,1622.0,193.0,758.0,367.0,390.0,673.0,,,611.0,228.0,383.0,,,,,6.0,6.0,,1.0,2.0,0.89,90.0,90.0,,19.0,1.0
68,src/67_common/mkrho.F90,ecb6672,44.0,43.0,,10.0,313.0,40.0,232.0,47.0,,2.0,,0.0,1.0,1.0,711.0,83.0,467.0,108.0,358.0,176.0,,,401.0,52.0,349.0,,,,,89.0,86.0,,20.0,11.0,0.38,89.0,86.0,,20.0,1.0
69,src/69_wfdesc/wfd_mkrho.F90,ecb6672,44.0,43.0,,10.0,313.0,40.0,232.0,47.0,,2.0,,0.0,1.0,1.0,711.0,83.0,467.0,108.0,358.0,176.0,,,401.0,52.0,349.0,,,,,89.0,86.0,,20.0,11.0,0.38,89.0,86.0,,20.0,1.0
70,src/70_gw/calc_sigc_me.F90,ecb6672,55.0,53.0,,3.0,401.0,49.0,283.0,88.0,,3.0,,0.0,1.0,1.0,1326.0,153.0,853.0,242.0,598.0,383.0,,,693.0,104.0,589.0,,,,,166.0,161.0,,9.0,9.0,0.45,166.0,161.0,,9.0,1.0
71,src/79_seqpar_mpi/tddft.F90,ecb6672,146.0,146.0,,1.0,1588.0,210.0,1039.0,371.0,,1.0,,0.0,1.0,1.0,1672.0,214.0,1041.0,145.0,704.0,451.0,,,710.0,74.0,636.0,,,,,146.0,146.0,,1.0,8.0,0.43,146.0,146.0,,1.0,1.0
72,src/78_effpot/m_fit_polynomial_coeff.F90,ecb6672,23.0,23.0,,4.0,204.0,23.0,147.0,37.0,,9.0,,1.0,1.0,8.0,2187.0,239.0,1359.0,292.0,1062.0,620.0,,,1128.0,180.0,948.0,,,,,110.0,110.0,,30.0,11.0,0.46,212.0,212.0,,37.0,1.0
73,src/80_tdep/m_tdep_readwrite.F90,ecb6672,27.0,27.0,,11.0,224.0,10.0,195.0,22.0,,2.0,,1.0,1.0,2.0,563.0,34.0,453.0,100.0,340.0,86.0,,,430.0,86.0,344.0,,,,,54.0,54.0,,21.0,4.0,0.19,55.0,55.0,,22.0,1.0
74,src/72_response/dfpt_wfkfermi.F90,ecb6672,9.0,9.0,,1.0,111.0,19.0,76.0,20.0,,2.0,,0.0,1.0,1.0,308.0,42.0,154.0,67.0,86.0,121.0,,,133.0,44.0,89.0,,,,,18.0,18.0,,3.0,3.0,0.79,18.0,18.0,,3.0,1.0
75,src/67_common/forstrnps.F90,ecb6672,83.0,83.0,,6.0,609.0,58.0,485.0,71.0,,1.0,,0.0,1.0,1.0,704.0,61.0,487.0,124.0,362.0,163.0,,,420.0,68.0,352.0,,,,,83.0,83.0,,6.0,8.0,0.33,83.0,83.0,,6.0,1.0
76,src/41_geometry/m_dynmat.F90,ecb6672,20.0,20.0,,2.0,126.0,19.0,82.0,26.0,,36.0,,1.0,1.0,36.0,6049.0,837.0,3005.0,571.0,2433.0,2297.0,,,2745.0,457.0,2288.0,,,,,80.0,80.0,,29.0,14.0,0.76,745.0,744.0,,107.0,1.0
77,src/49_gw_toolbox_oop/m_melemts.F90,ecb6672,9.0,8.0,,2.0,67.0,13.0,42.0,13.0,,9.0,,1.0,1.0,9.0,1109.0,191.0,441.0,184.0,257.0,505.0,,,407.0,134.0,273.0,,,,,20.0,20.0,,5.0,9.0,1.15,86.0,79.0,,22.0,1.0
78,src/41_geometry/getspinrot.F90,ecb6672,13.0,13.0,,1.0,168.0,22.0,94.0,53.0,,1.0,,0.0,1.0,1.0,221.0,26.0,96.0,17.0,78.0,102.0,,,99.0,15.0,84.0,,,,,13.0,13.0,,1.0,4.0,1.06,13.0,13.0,,1.0,1.0
79,src/66_wfs/fock_getghc.F90,ecb6672,22.0,22.0,,2.0,215.0,26.0,144.0,48.0,,3.0,,0.0,1.0,1.0,693.0,83.0,436.0,122.0,311.0,190.0,,,369.0,49.0,320.0,,,,,67.0,67.0,,6.0,8.0,0.44,67.0,67.0,,6.0,1.0
80,src/72_response/dfpt_dyxc1.F90,ecb6672,7.0,7.0,,0.0,88.0,15.0,59.0,14.0,,2.0,,0.0,1.0,1.0,262.0,33.0,120.0,50.0,69.0,111.0,,,106.0,39.0,67.0,,,,,14.0,14.0,,1.0,6.0,0.93,14.0,14.0,,1.0,1.0
81,src/56_xc/hartre.F90,ecb6672,33.0,33.0,,1.0,214.0,32.0,151.0,36.0,,1.0,,0.0,1.0,1.0,271.0,35.0,153.0,40.0,112.0,90.0,,,161.0,31.0,130.0,,,,,33.0,33.0,,1.0,6.0,0.59,33.0,33.0,,1.0,1.0
82,src/56_recipspace/getkgrid.F90,ecb6672,40.0,40.0,,12.0,218.0,26.0,161.0,37.0,,2.0,,0.0,1.0,1.0,504.0,55.0,324.0,76.0,247.0,140.0,,,289.0,38.0,251.0,,,,,80.0,80.0,,25.0,9.0,0.43,80.0,80.0,,25.0,1.0
83,src/66_nonlocal/m_fock.F90,ecb6672,12.0,12.0,,2.0,121.0,18.0,66.0,36.0,,16.0,,1.0,1.0,16.0,2692.0,407.0,1180.0,401.0,775.0,1139.0,,,1108.0,268.0,840.0,,,,,62.0,62.0,,10.0,10.0,0.97,200.0,200.0,,39.0,1.0
84,src/79_seqpar_mpi/vtowfk.F90,ecb6672,54.0,54.0,,1.0,419.0,55.0,289.0,86.0,,2.0,,0.0,1.0,1.0,945.0,114.0,581.0,126.0,436.0,276.0,,,461.0,66.0,395.0,,,,,108.0,108.0,,3.0,7.0,0.48,108.0,108.0,,3.0,1.0
85,src/70_gw/calc_vhxc_me.F90,ecb6672,110.0,110.0,,20.0,734.0,118.0,526.0,127.0,,1.0,,0.0,1.0,1.0,818.0,122.0,528.0,131.0,397.0,207.0,,,481.0,76.0,405.0,,,,,110.0,110.0,,20.0,12.0,0.39,110.0,110.0,,20.0,1.0
86,src/41_geometry/metric.F90,ecb6672,6.0,6.0,,1.0,96.0,14.0,61.0,21.0,,1.0,,0.0,1.0,1.0,157.0,17.0,63.0,18.0,44.0,79.0,,,44.0,15.0,29.0,,,,,6.0,6.0,,1.0,2.0,1.25,6.0,6.0,,1.0,1.0
87,src/57_iovars/ingeo.F90,ecb6672,75.0,73.0,,4.0,498.0,74.0,343.0,85.0,,2.0,,0.0,1.0,1.0,1099.0,152.0,689.0,110.0,578.0,271.0,,,584.0,51.0,533.0,,,,,150.0,146.0,,8.0,7.0,0.39,150.0,146.0,,8.0,1.0
