index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
425,PathUtils.h,0.0,0.0,0.0,9.0,20.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,9.0,1.0,1.0,0.0,53.0,2.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,17.0
427,test_cell_list.cc,9.0,51.0,5.0,95.0,436.0,101.0,4.0,4.0,7.0,1.0,65.0,9.0,51.0,5.0,0.0,8.0,632.0,95.0,411.0,73.0,308.0,99.0,11.0,17.0,314.0,345.0,71.0,0.0,274.0,13.0,13.0,41.0,1.0,2.0,0.24,29.0,29.0,57.0,8.0,101.0
428,Macros.h,0.0,0.0,0.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
429,test_rotmat3.cc,2.0,21.0,4.0,18.0,94.0,64.0,1.0,1.0,1.0,1.0,25.0,2.0,21.0,4.0,0.0,4.0,165.0,18.0,85.0,29.0,57.0,64.0,0.0,9.0,73.0,77.0,29.0,0.0,48.0,1.0,1.0,1.0,1.0,0.0,0.75,4.0,4.0,4.0,4.0,100.0
431,SelfCwiseBinaryOp.h,0.0,5.0,0.0,26.0,138.0,35.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,20.0,197.0,26.0,130.0,56.0,39.0,35.0,1.0,7.0,63.0,93.0,49.0,5.0,39.0,5.0,5.0,6.0,1.0,2.0,0.27,27.0,27.0,28.0,20.0,12.0
432,CwiseBinaryOp.h,0.0,5.0,0.0,24.0,152.0,56.0,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,2.0,12.0,229.0,24.0,144.0,92.0,27.0,56.0,0.0,8.0,62.0,83.0,58.0,1.0,24.0,5.0,5.0,6.0,1.0,2.0,0.39,18.0,18.0,19.0,12.0,12.0
433,LLT.h,1.0,7.0,0.0,63.0,317.0,123.0,3.0,3.0,3.0,1.0,8.0,1.0,7.0,0.0,1.0,32.0,498.0,62.0,305.0,152.0,109.0,123.0,8.0,5.0,181.0,258.0,124.0,2.0,132.0,10.0,10.0,11.0,4.0,4.0,0.4,83.0,83.0,93.0,40.0,12.0
434,IncompleteLUT.h,2.0,18.0,4.0,62.0,307.0,124.0,3.0,3.0,3.0,1.0,22.0,2.0,18.0,4.0,1.0,14.0,469.0,62.0,304.0,111.0,155.0,124.0,0.0,3.0,192.0,248.0,99.0,2.0,147.0,20.0,20.0,24.0,5.0,5.0,0.41,39.0,39.0,47.0,18.0,12.0
435,ConjugateGradient.h,2.0,13.0,2.0,40.0,145.0,84.0,2.0,2.0,2.0,1.0,15.0,2.0,13.0,2.0,1.0,7.0,255.0,40.0,142.0,70.0,50.0,84.0,0.0,3.0,73.0,106.0,62.0,0.0,44.0,5.0,5.0,5.0,5.0,2.0,0.59,13.0,13.0,15.0,11.0,12.0
440,MPITestSetup.h,0.0,0.0,0.0,9.0,18.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1.0,0.0,0.0,0.0,49.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0
441,Block.h,0.0,5.0,0.0,51.0,282.0,77.0,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,4.0,36.0,406.0,51.0,270.0,157.0,52.0,76.0,4.0,9.0,100.0,154.0,100.0,0.0,54.0,5.0,5.0,13.0,1.0,2.0,0.28,59.0,59.0,78.0,36.0,24.0
442,PDBDumpWriter.cc,4.0,22.0,6.0,37.0,118.0,103.0,3.0,3.0,4.0,1.0,32.0,4.0,22.0,6.0,0.0,5.0,258.0,37.0,111.0,29.0,61.0,103.0,0.0,7.0,62.0,77.0,28.0,0.0,49.0,10.0,10.0,15.0,1.0,2.0,0.93,16.0,16.0,21.0,5.0,20.0
443,FullPivHouseholderQR.h,1.0,8.0,0.0,74.0,342.0,211.0,3.0,3.0,3.0,1.0,9.0,1.0,8.0,0.0,1.0,34.0,622.0,74.0,339.0,160.0,125.0,211.0,0.0,3.0,198.0,279.0,119.0,1.0,159.0,10.0,10.0,10.0,3.0,3.0,0.62,87.0,87.0,105.0,36.0,12.0
444,ForceConstraint.cc,0.0,4.0,0.0,10.0,17.0,57.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,3.0,84.0,10.0,15.0,5.0,3.0,57.0,0.0,2.0,3.0,8.0,5.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,3.8,3.0,3.0,3.0,3.0,89.0
445,test_lj_force.cc,8.0,49.0,6.0,91.0,435.0,120.0,2.0,2.0,2.0,1.0,63.0,8.0,49.0,6.0,0.0,8.0,645.0,87.0,398.0,134.0,294.0,109.0,37.0,15.0,330.0,344.0,134.0,0.0,210.0,5.0,5.0,5.0,1.0,2.0,0.27,12.0,12.0,12.0,8.0,106.0
446,BandMatrix.h,0.0,3.0,0.0,53.0,221.0,63.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,4.0,28.0,334.0,53.0,218.0,149.0,46.0,63.0,0.0,3.0,98.0,158.0,106.0,2.0,50.0,4.0,4.0,6.0,1.0,2.0,0.29,38.0,38.0,44.0,28.0,12.0
447,Umeyama.h,16.0,54.0,12.0,29.0,79.0,73.0,13.0,13.0,16.0,1.0,80.0,16.0,54.0,12.0,0.0,1.0,177.0,29.0,74.0,44.0,35.0,73.0,0.0,5.0,42.0,53.0,31.0,0.0,22.0,13.0,13.0,16.0,1.0,2.0,0.99,13.0,13.0,16.0,1.0,12.0
448,FullPivLU.h,1.0,9.0,2.0,88.0,369.0,301.0,3.0,3.0,4.0,1.0,12.0,1.0,9.0,2.0,1.0,33.0,751.0,88.0,366.0,151.0,162.0,301.0,0.0,3.0,241.0,342.0,133.0,3.0,206.0,14.0,14.0,15.0,3.0,3.0,0.82,105.0,105.0,125.0,35.0,12.0
449,Kernel.h,0.0,2.0,0.0,13.0,54.0,21.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,81.0,13.0,40.0,31.0,5.0,21.0,0.0,14.0,14.0,22.0,17.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.53,6.0,6.0,6.0,6.0,12.0
450,Image.h,0.0,2.0,0.0,13.0,59.0,19.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,7.0,84.0,13.0,43.0,34.0,6.0,19.0,0.0,16.0,17.0,26.0,20.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.44,7.0,7.0,7.0,7.0,12.0
