index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
471,hoomd.h,0.0,0.0,0.0,12.0,114.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,12.0,0.0,0.0,0.0,53.0,36.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
472,mgpuenums.h,0.0,0.0,0.0,9.0,29.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9.0,28.0,28.0,0.0,33.0,0.0,1.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0
473,HOOMDBinaryInitializer.cc,10.0,55.0,9.0,86.0,407.0,130.0,7.0,7.0,7.0,1.0,73.0,10.0,54.0,9.0,0.0,7.0,623.0,86.0,381.0,72.0,280.0,130.0,6.0,24.0,311.0,363.0,72.0,0.0,291.0,33.0,33.0,33.0,1.0,2.0,0.34,48.0,48.0,48.0,7.0,0.0
476,WallData.cc,0.0,4.0,0.0,4.0,5.0,54.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,63.0,4.0,4.0,1.0,1.0,54.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,13.50,1.0,1.0,1.0,1.0,0.0
477,TableAngleForceCompute.cc,8.0,29.0,5.0,72.0,208.0,104.0,4.0,4.0,4.0,1.0,42.0,8.0,29.0,5.0,0.0,7.0,383.0,72.0,202.0,64.0,136.0,104.0,0.0,6.0,143.0,169.0,59.0,0.0,110.0,14.0,14.0,16.0,1.0,3.0,0.51,26.0,26.0,29.0,7.0,0.0
478,TwoStepNVE.cc,3.0,18.0,2.0,36.0,139.0,84.0,3.0,3.0,3.0,1.0,24.0,3.0,18.0,2.0,0.0,7.0,259.0,36.0,130.0,35.0,76.0,84.0,3.0,9.0,66.0,91.0,32.0,0.0,59.0,9.0,9.0,9.0,1.0,3.0,0.65,24.0,24.0,24.0,7.0,0.0
479,ConstraintSphere.cc,3.0,17.0,2.0,36.0,135.0,80.0,3.0,3.0,3.0,1.0,22.0,3.0,17.0,2.0,0.0,7.0,251.0,36.0,124.0,47.0,71.0,80.0,3.0,11.0,71.0,89.0,43.0,0.0,46.0,7.0,7.0,12.0,1.0,2.0,0.65,18.0,18.0,23.0,7.0,0.0
480,WorkQueue.h,1.0,9.0,0.0,13.0,62.0,7.0,2.0,2.0,3.0,1.0,10.0,1.0,9.0,0.0,1.0,5.0,81.0,13.0,56.0,15.0,25.0,7.0,0.0,6.0,25.0,35.0,12.0,0.0,23.0,3.0,3.0,4.0,1.0,1.0,0.12,10.0,10.0,13.0,5.0,0.0
485,Logger.cc,2.0,15.0,3.0,44.0,195.0,122.0,3.0,3.0,3.0,1.0,19.0,2.0,13.0,2.0,0.0,12.0,361.0,44.0,161.0,25.0,88.0,119.0,19.0,22.0,70.0,108.0,23.0,0.0,85.0,7.0,7.0,7.0,4.0,2.0,0.74,35.0,35.0,38.0,18.0,0.0
486,FIREEnergyMinimizer.cc,2.0,18.0,0.0,39.0,199.0,96.0,3.0,3.0,3.0,1.0,21.0,2.0,18.0,0.0,0.0,10.0,334.0,39.0,185.0,49.0,98.0,96.0,5.0,14.0,88.0,116.0,34.0,0.0,82.0,12.0,12.0,14.0,4.0,2.0,0.52,27.0,27.0,32.0,13.0,0.0
487,test_gridshift_correct.cc,11.0,69.0,8.0,32.0,153.0,70.0,3.0,3.0,3.0,1.0,86.0,11.0,69.0,8.0,0.0,2.0,252.0,32.0,138.0,42.0,104.0,70.0,3.0,15.0,119.0,124.0,42.0,0.0,82.0,3.0,3.0,3.0,1.0,1.0,0.51,5.0,5.0,5.0,2.0,0.0
488,test_morse_force.cc,6.0,32.0,5.0,42.0,175.0,80.0,2.0,2.0,2.0,1.0,43.0,6.0,32.0,5.0,0.0,4.0,297.0,40.0,133.0,56.0,84.0,77.0,28.0,22.0,112.0,122.0,54.0,0.0,68.0,5.0,5.0,5.0,1.0,2.0,0.58,8.0,8.0,8.0,4.0,0.0
489,DomainDecomposition.cc,0.0,0.0,0.0,80.0,299.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,3.0,0.0,0.0,0.0,53.0,423.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
491,EvaluatorPairGauss.h,0.0,4.0,0.0,17.0,54.0,107.0,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,7.0,173.0,17.0,40.0,18.0,14.0,107.0,1.0,14.0,17.0,26.0,16.0,0.0,10.0,3.0,3.0,3.0,1.0,2.0,2.67,9.0,9.0,9.0,7.0,0.0
493,test_rotmat2.cc,2.0,17.0,4.0,16.0,60.0,60.0,1.0,1.0,1.0,1.0,20.0,2.0,17.0,4.0,0.0,3.0,128.0,16.0,51.0,22.0,30.0,60.0,0.0,9.0,42.0,45.0,22.0,0.0,23.0,1.0,1.0,1.0,1.0,0.0,1.18,3.0,3.0,3.0,3.0,0.0
494,test_nvt_integrator.cc,7.0,30.0,3.0,50.0,1175.0,76.0,2.0,2.0,2.0,1.0,39.0,7.0,30.0,3.0,0.0,4.0,1301.0,48.0,1129.0,1068.0,1065.0,73.0,28.0,27.0,100.0,109.0,60.0,0.0,49.0,3.0,3.0,3.0,1.0,2.0,0.06,7.0,7.0,7.0,4.0,0.0
